SubNo,TrialNo,Mapping,State,Resp,Acc,Reward,Balance,ReactionTime,UncerCond,RewardedOrNot
51,58,0,0,0,1,10,420,716,RU,1
51,59,0,0,0,1,0,420,700,RU,0
51,60,0,0,0,1,0,420,866,RU,0
51,61,0,1,1,1,10,430,883,RU,1
51,62,0,1,1,1,10,440,766,RU,1
51,63,0,0,0,1,0,440,983,RU,0
51,64,0,0,0,1,10,450,866,RU,1
51,65,0,1,1,1,10,460,883,RU,1
51,66,0,1,1,1,10,470,866,RU,1
51,67,0,0,0,1,0,470,766,RU,0
51,68,0,1,1,1,10,480,933,RU,1
51,69,0,1,1,1,0,480,783,RU,0
51,70,0,0,0,1,10,490,633,RU,1
51,71,0,0,0,1,10,500,1200,RU,1
51,72,0,1,1,1,10,510,983,RU,1
51,73,0,1,1,1,0,510,1266,RU,0
51,74,0,0,0,1,10,520,716,RU,1
51,75,0,1,1,1,10,530,1316,RU,1
51,76,0,0,0,1,0,530,1383,RU,0
51,77,0,0,0,1,10,540,1366,RU,1
51,78,0,1,1,1,0,540,1083,RU,0
51,79,0,1,1,1,10,550,1216,RU,1
51,80,0,1,1,1,0,550,4033,RU,0
51,81,0,0,0,1,0,550,716,RU,0
51,82,0,1,1,1,10,560,966,RU,1
51,83,0,1,1,1,0,560,683,RU,0
51,84,0,1,1,1,10,570,1083,RU,1
51,85,0,0,0,1,0,570,816,RU,0
51,86,0,1,1,1,0,570,850,RU,0
51,87,0,0,0,1,10,580,800,RU,1
51,88,0,0,0,1,10,590,783,RU,1
51,89,0,1,1,1,10,600,1150,RU,1
51,90,0,1,1,1,0,600,1800,RU,0
51,91,0,0,0,1,10,610,1466,RU,1
51,92,0,1,1,1,0,610,883,RU,0
51,93,0,0,0,1,10,620,933,RU,1
51,94,0,1,1,1,10,630,1083,RU,1
51,95,0,1,1,1,10,640,1033,RU,1
51,96,0,0,0,1,0,640,2250,RU,0
51,97,0,1,1,1,10,650,1183,RU,1
51,98,0,1,1,1,10,660,2400,RU,1
51,99,0,1,1,1,0,660,2166,RU,0
51,100,0,1,1,1,10,670,1416,RU,1
51,101,1,1,0,0,0,670,966,RU,0
51,102,1,1,0,0,0,670,900,RU,0
51,103,1,0,1,0,0,670,616,RU,0
51,104,1,1,0,0,10,680,3283,RU,1
51,105,1,0,1,0,0,680,850,RU,0
51,106,1,0,0,1,0,680,916,RU,0
51,107,1,0,0,1,0,680,883,RU,0
51,108,1,1,0,0,0,680,1766,RU,0
51,109,1,0,1,0,0,680,1800,RU,0
51,110,1,1,0,0,10,690,1150,RU,1
51,111,1,1,1,1,10,700,3450,RU,1
51,112,1,0,0,1,0,700,850,RU,0
51,113,1,0,0,1,10,710,933,RU,1
51,114,1,0,0,1,10,720,2000,RU,1
51,115,1,1,1,1,10,730,1333,RU,1
51,116,1,0,0,1,10,740,1050,RU,1
51,117,1,0,0,1,0,740,2400,RU,0
51,118,1,0,0,1,10,750,1883,RU,1
51,119,1,1,1,1,10,760,2900,RU,1
51,120,1,0,1,0,0,760,4633,RU,0
51,121,1,0,0,1,10,770,1833,RU,1
51,122,1,0,0,1,0,770,1100,RU,0
51,123,1,0,0,1,10,780,733,RU,1
51,124,1,0,0,1,0,780,1483,RU,0
51,125,1,1,1,1,10,790,1566,RU,1
51,126,1,1,1,1,10,800,1066,RU,1
51,127,1,1,1,1,0,800,1750,RU,0
51,128,1,1,0,0,0,800,1333,RU,0
51,129,1,1,1,1,0,800,900,RU,0
51,130,1,0,0,1,0,800,1483,RU,0
51,131,1,1,1,1,10,810,1016,RU,1
51,132,1,0,0,1,10,820,2233,RU,1
51,133,1,1,0,0,0,820,2150,RU,0
51,134,1,1,0,0,0,820,1416,RU,0
51,135,1,0,0,1,0,820,3316,RU,0
51,136,1,1,1,1,10,830,1400,RU,1
51,137,1,1,0,0,10,840,1883,RU,1
51,138,1,0,0,1,10,850,1850,RU,1
51,139,1,1,1,1,10,860,1316,RU,1
51,140,1,0,0,1,10,870,866,RU,1
51,141,1,0,0,1,10,880,1183,RU,1
51,142,1,0,0,1,10,890,1116,RU,1
51,143,1,0,1,0,0,890,1333,RU,0
51,144,1,1,1,1,0,890,1683,RU,0
51,145,1,0,0,1,0,890,2066,RU,0
51,146,1,1,1,1,10,900,1916,RU,1
51,147,1,1,1,1,0,900,1600,RU,0
51,148,1,0,0,1,0,900,716,RU,0
51,149,1,1,0,0,0,900,2366,RU,0
51,150,1,0,0,1,10,910,1266,RU,1
51,151,1,1,0,0,0,910,1016,RU,0
51,152,1,0,0,1,10,920,1283,RU,1
51,153,1,1,1,1,0,920,1800,RU,0
51,154,1,1,1,1,10,930,2500,RU,1
51,155,1,1,1,1,10,940,1850,RU,1
51,156,1,0,0,1,10,950,1066,RU,1
51,157,1,0,0,1,10,960,1133,RU,1
51,158,1,1,1,1,10,970,900,RU,1
51,159,1,1,1,1,10,980,1316,RU,1
51,160,1,0,0,1,10,990,2350,RU,1
51,161,1,1,1,1,10,1000,2150,RU,1
51,162,1,0,0,1,10,1010,1266,RU,1
51,163,1,1,1,1,10,1020,2016,RU,1
51,164,1,1,1,1,10,1030,2933,RU,1
51,165,1,0,0,1,10,1040,1033,RU,1
51,166,1,1,0,0,0,1040,2450,RU,0
51,167,1,1,1,1,10,1050,1133,RU,1
51,168,1,1,1,1,0,1050,1383,RU,0
51,169,1,0,0,1,10,1060,1250,RU,1
51,170,1,0,0,1,10,1070,2816,RU,1
51,171,1,0,0,1,10,1080,2516,RU,1
51,172,1,1,1,1,0,1080,1666,RU,0
51,173,1,1,1,1,10,1090,2216,RU,1
51,174,1,1,0,0,10,1100,1766,RU,1
51,175,1,1,1,1,10,1110,1750,RU,1
51,176,1,1,1,1,10,1120,1183,RU,1
51,177,1,1,0,0,0,1120,1566,RU,0
51,178,1,0,0,1,0,1120,1366,RU,0
51,179,1,0,0,1,10,1130,1800,RU,1
51,180,1,1,1,1,10,1140,1283,RU,1
51,181,1,1,1,1,10,1150,3133,RU,1
51,182,1,1,0,0,0,1150,1433,RU,0
51,183,1,0,0,1,0,1150,2100,RU,0
51,184,1,0,0,1,10,1160,2533,RU,1
51,185,1,1,0,0,0,1160,2016,RU,0
51,186,1,0,0,1,10,1170,1366,RU,1
51,187,1,0,1,0,0,1170,1016,RU,0
51,188,1,1,0,0,0,1170,983,RU,0
51,189,1,0,1,0,0,1170,1000,RU,0
51,190,1,0,0,1,10,1180,1683,RU,1
51,191,1,0,0,1,10,1190,5150,RU,1
51,192,1,0,0,1,0,1190,1483,RU,0
51,193,1,0,0,1,0,1190,1966,RU,0
51,194,1,1,0,0,0,1190,1050,RU,0
51,195,1,1,1,1,10,1200,1600,RU,1
51,196,1,0,0,1,0,1200,833,RU,0
51,197,1,0,0,1,10,1210,900,RU,1
51,198,1,1,1,1,10,1220,2066,RU,1
51,199,1,1,1,1,10,1230,3233,RU,1
51,200,1,0,0,1,10,1240,2200,RU,1
52,1,1,0,1,0,10,10,3362,RU,1
52,2,1,1,0,0,0,10,967,RU,0
52,3,1,1,1,1,10,20,1516,RU,1
52,4,1,0,1,0,10,30,1166,RU,1
52,5,1,0,1,0,0,30,1494,RU,0
52,6,1,1,1,1,0,30,1950,RU,0
52,7,1,1,0,0,0,30,1966,RU,0
52,8,1,0,0,1,0,30,2550,RU,0
52,9,1,0,1,0,0,30,1050,RU,0
52,10,1,1,1,1,0,30,1433,RU,0
52,11,1,0,0,1,10,40,2716,RU,1
52,12,1,1,1,1,10,50,1416,RU,1
52,13,1,0,0,1,10,60,1066,RU,1
52,14,1,0,0,1,10,70,967,RU,1
52,15,1,0,0,1,0,70,983,RU,0
52,16,1,1,1,1,0,70,1917,RU,0
52,17,1,1,1,1,10,80,1133,RU,1
52,18,1,0,0,1,10,90,883,RU,1
52,19,1,1,1,1,10,100,1500,RU,1
52,20,1,0,0,1,10,110,1500,RU,1
52,21,1,0,0,1,0,110,1050,RU,0
52,22,1,0,0,1,10,120,1116,RU,1
52,23,1,1,1,1,10,130,2183,RU,1
52,24,1,1,1,1,10,140,1016,RU,1
52,25,1,0,0,1,10,150,1166,RU,1
52,26,1,1,1,1,10,160,1100,RU,1
52,27,1,1,1,1,10,170,966,RU,1
52,28,1,1,1,1,10,180,1033,RU,1
52,29,1,0,0,1,0,180,1050,RU,0
52,30,1,1,1,1,10,190,833,RU,1
52,31,1,1,1,1,0,190,1066,RU,0
52,32,1,1,1,1,0,190,1066,RU,0
52,33,1,1,0,0,0,190,1450,RU,0
52,34,1,1,1,1,0,190,1900,RU,0
52,35,1,0,0,1,10,200,1333,RU,1
52,36,1,1,0,0,0,200,1733,RU,0
52,37,1,0,0,1,10,210,1066,RU,1
52,38,1,1,1,1,0,210,766,RU,0
52,39,1,1,1,1,0,210,966,RU,0
52,40,1,1,0,0,10,220,783,RU,1
52,41,1,1,0,0,0,220,750,RU,0
52,42,1,0,1,0,10,230,800,RU,1
52,43,1,0,1,0,0,230,1300,RU,0
52,44,1,1,0,0,10,240,1883,RU,1
52,45,1,0,1,0,0,240,2300,RU,0
52,46,1,1,0,0,0,240,2266,RU,0
52,47,1,0,0,1,0,240,1483,RU,0
52,48,1,1,1,1,10,250,2133,RU,1
52,49,1,0,1,0,10,260,1033,RU,1
52,50,1,0,1,0,0,260,1116,RU,0
52,51,1,1,0,0,0,260,2183,RU,0
52,52,1,1,1,1,10,270,816,RU,1
52,53,1,1,1,1,10,280,683,RU,1
52,54,1,0,1,0,0,280,2200,RU,0
52,55,1,0,0,1,0,280,833,RU,0
52,56,1,1,1,1,10,290,1616,RU,1
52,57,1,0,0,1,10,300,1100,RU,1
52,58,1,0,0,1,10,310,1500,RU,1
52,59,1,0,0,1,10,320,733,RU,1
52,60,1,0,0,1,0,320,1433,RU,0
52,61,1,0,0,1,10,330,2083,RU,1
52,62,1,0,0,1,10,340,1150,RU,1
52,63,1,1,1,1,0,340,1433,RU,0
52,64,1,0,0,1,10,350,1316,RU,1
52,65,1,0,0,1,10,360,633,RU,1
52,66,1,1,1,1,10,370,2783,RU,1
52,67,1,1,1,1,0,370,1033,RU,0
52,68,1,1,0,0,10,380,916,RU,1
52,69,1,1,1,1,10,390,683,RU,1
52,70,1,0,1,0,0,390,1216,RU,0
52,71,1,1,0,0,10,400,900,RU,1
52,72,1,0,0,1,10,410,1566,RU,1
52,73,1,1,1,1,10,420,1883,RU,1
52,74,1,0,1,0,0,420,866,RU,0
52,75,1,0,0,1,10,430,566,RU,1
52,76,1,0,0,1,10,440,666,RU,1
52,77,1,1,1,1,10,450,1916,RU,1
52,78,1,1,1,1,10,460,1816,RU,1
52,79,1,1,1,1,0,460,733,RU,0
52,80,1,0,0,1,10,470,1316,RU,1
52,81,1,1,0,0,0,470,916,RU,0
52,82,1,0,0,1,10,480,983,RU,1
52,83,1,0,0,1,10,490,983,RU,1
52,84,1,1,0,0,0,490,1216,RU,0
52,85,1,1,1,1,10,500,916,RU,1
52,86,1,1,1,1,0,500,916,RU,0
52,87,1,0,0,1,10,510,850,RU,1
52,88,1,0,0,1,0,510,1450,RU,0
52,89,1,1,1,1,10,520,1066,RU,1
52,90,1,0,0,1,10,530,950,RU,1
52,91,1,0,0,1,0,530,733,RU,0
52,92,1,1,1,1,0,530,933,RU,0
52,93,1,0,0,1,10,540,1033,RU,1
52,94,1,0,0,1,10,550,666,RU,1
52,95,1,1,0,0,0,550,666,RU,0
52,96,1,1,1,1,0,550,1300,RU,0
52,97,1,0,0,1,10,560,1283,RU,1
52,98,1,0,0,1,0,560,583,RU,0
52,99,1,1,1,1,10,570,1266,RU,1
52,100,1,0,0,1,10,580,1183,RU,1
52,101,0,0,1,0,10,590,700,RU,1
52,102,0,0,1,0,0,590,783,RU,0
52,103,0,0,1,0,0,590,900,RU,0
52,104,0,0,0,1,0,590,1000,RU,0
52,105,0,1,0,0,0,590,1133,RU,0
52,106,0,1,1,1,10,600,950,RU,1
52,107,0,0,1,0,10,610,750,RU,1
52,108,0,0,1,0,0,610,633,RU,0
52,109,0,0,1,0,0,610,1100,RU,0
52,110,0,1,0,0,10,620,2266,RU,1
52,111,0,1,0,0,0,620,1066,RU,0
52,112,0,1,1,1,10,630,1433,RU,1
52,113,0,1,1,1,0,630,2616,RU,0
52,114,0,1,1,1,0,630,1200,RU,0
52,115,0,1,0,0,0,630,1233,RU,0
52,116,0,1,1,1,10,640,1100,RU,1
52,117,0,0,1,0,10,650,1016,RU,1
52,118,0,0,1,0,0,650,1316,RU,0
52,119,0,0,0,1,0,650,2116,RU,0
52,120,0,0,1,0,0,650,1350,RU,0
52,121,0,1,0,0,0,650,1300,RU,0
52,122,0,0,1,0,0,650,1300,RU,0
52,123,0,1,1,1,10,660,1083,RU,1
52,124,0,1,1,1,10,670,1116,RU,1
52,125,0,0,0,1,0,670,983,RU,0
52,126,0,0,1,0,0,670,1333,RU,0
52,127,0,1,1,1,10,680,2066,RU,1
52,128,0,0,1,0,0,680,1050,RU,0
52,129,0,1,1,1,10,690,816,RU,1
52,130,0,0,0,1,10,700,1416,RU,1
52,131,0,1,1,1,0,700,850,RU,0
52,132,0,0,0,1,10,710,1100,RU,1
52,133,0,1,1,1,10,720,1033,RU,1
52,134,0,1,0,0,0,720,1883,RU,0
52,135,0,1,1,1,10,730,866,RU,1
52,136,0,1,1,1,10,740,933,RU,1
52,137,0,1,1,1,10,750,1100,RU,1
52,138,0,0,1,0,0,750,2900,RU,0
52,139,0,1,1,1,10,760,1016,RU,1
52,140,0,0,0,1,10,770,783,RU,1
52,141,0,1,1,1,0,770,833,RU,0
52,142,0,1,1,1,10,780,1150,RU,1
52,143,0,1,1,1,10,790,1266,RU,1
52,144,0,1,1,1,10,800,1016,RU,1
52,145,0,0,0,1,0,800,733,RU,0
52,146,0,1,1,1,0,800,933,RU,0
52,147,0,1,1,1,10,810,1883,RU,1
52,148,0,1,1,1,10,820,1116,RU,1
52,149,0,0,0,1,10,830,833,RU,1
52,150,0,1,1,1,10,840,1216,RU,1
52,151,0,0,0,1,10,850,1000,RU,1
52,152,0,1,1,1,10,860,1183,RU,1
52,153,0,1,1,1,10,870,1300,RU,1
52,154,0,0,0,1,0,870,1100,RU,0
52,155,0,1,1,1,0,870,1516,RU,0
52,156,0,0,0,1,0,870,833,RU,0
52,157,0,1,1,1,10,880,1400,RU,1
52,158,0,0,1,0,0,880,933,RU,0
52,159,0,0,0,1,10,890,783,RU,1
52,160,0,0,0,1,0,890,733,RU,0
52,161,0,0,0,1,10,900,950,RU,1
52,162,0,1,1,1,10,910,833,RU,1
52,163,0,0,0,1,10,920,1116,RU,1
52,164,0,0,0,1,10,930,1100,RU,1
52,165,0,1,1,1,10,940,933,RU,1
52,166,0,1,1,1,0,940,1166,RU,0
52,167,0,0,0,1,10,950,883,RU,1
52,168,0,1,1,1,10,960,2883,RU,1
52,169,0,1,1,1,10,970,800,RU,1
52,170,0,0,0,1,10,980,900,RU,1
52,171,0,1,1,1,10,990,800,RU,1
52,172,0,0,0,1,10,1000,1250,RU,1
52,173,0,1,1,1,10,1010,1050,RU,1
52,174,0,0,0,1,0,1010,916,RU,0
52,175,0,1,1,1,10,1020,1400,RU,1
52,176,0,1,1,1,10,1030,933,RU,1
52,177,0,1,1,1,10,1040,866,RU,1
52,178,0,0,0,1,10,1050,900,RU,1
52,179,0,0,0,1,10,1060,1900,RU,1
52,180,0,0,0,1,10,1070,816,RU,1
52,181,0,0,0,1,0,1070,666,RU,0
52,182,0,0,0,1,10,1080,766,RU,1
52,183,0,1,1,1,0,1080,1400,RU,0
52,184,0,0,0,1,0,1080,733,RU,0
52,185,0,0,1,0,0,1080,1033,RU,0
52,186,0,1,1,1,10,1090,1050,RU,1
52,187,0,1,1,1,10,1100,983,RU,1
52,188,0,0,0,1,10,1110,883,RU,1
52,189,0,0,0,1,10,1120,816,RU,1
52,190,0,1,1,1,10,1130,933,RU,1
52,191,0,0,0,1,10,1140,800,RU,1
52,192,0,0,0,1,10,1150,883,RU,1
52,193,0,0,0,1,10,1160,800,RU,1
52,194,0,1,1,1,10,1170,1083,RU,1
52,195,0,1,1,1,0,1170,2316,RU,0
52,196,0,0,0,1,10,1180,1266,RU,1
52,197,0,0,0,1,0,1180,1183,RU,0
52,198,0,1,1,1,0,1180,1083,RU,0
52,199,0,0,1,0,0,1180,950,RU,0
52,200,0,0,0,1,0,1180,700,RU,0
53,1,1,1,1,1,10,10,3196,RU,1
53,2,1,0,0,1,0,10,1633,RU,0
53,3,1,1,0,0,10,20,2532,RU,1
53,4,1,0,1,0,0,20,1799,RU,0
53,5,1,1,1,1,10,30,1061,RU,1
53,6,1,1,1,1,10,40,2166,RU,1
53,7,1,1,0,0,0,40,1700,RU,0
53,8,1,1,1,1,10,50,1233,RU,1
53,9,1,0,0,1,10,60,3116,RU,1
53,10,1,1,1,1,10,70,2266,RU,1
53,11,1,0,0,1,0,70,633,RU,0
53,12,1,0,0,1,10,80,2050,RU,1
53,13,1,0,0,1,10,90,1766,RU,1
53,14,1,1,1,1,10,100,916,RU,1
53,15,1,0,1,0,0,100,900,RU,0
53,16,1,0,0,1,0,100,583,RU,0
53,17,1,0,1,0,10,110,1633,RU,1
53,18,1,0,1,0,0,110,516,RU,0
53,19,1,0,1,0,0,110,850,RU,0
53,20,1,1,1,1,10,120,516,RU,1
53,21,1,0,0,1,0,120,1000,RU,0
53,22,1,0,0,1,10,130,1250,RU,1
53,23,1,0,0,1,0,130,533,RU,0
53,24,1,1,0,0,0,130,550,RU,0
53,25,1,1,0,0,0,130,500,RU,0
53,26,1,1,1,1,10,140,1066,RU,1
53,27,1,0,0,1,10,150,600,RU,1
53,28,1,0,0,1,10,160,1150,RU,1
53,29,1,1,1,1,10,170,816,RU,1
53,30,1,1,1,1,10,180,733,RU,1
53,31,1,0,0,1,10,190,566,RU,1
53,32,1,1,1,1,10,200,617,RU,1
53,33,1,0,0,1,10,210,716,RU,1
53,34,1,1,1,1,10,220,966,RU,1
53,35,1,0,0,1,10,230,733,RU,1
53,36,1,1,1,1,10,240,716,RU,1
53,37,1,1,1,1,0,240,600,RU,0
53,38,1,1,0,0,10,250,833,RU,1
53,39,1,1,0,0,10,260,666,RU,1
53,40,1,0,1,0,0,260,716,RU,0
53,41,1,1,1,1,0,260,666,RU,0
53,42,1,1,0,0,0,260,1166,RU,0
53,43,1,1,0,0,0,260,1350,RU,0
53,44,1,0,0,1,10,270,816,RU,1
53,45,1,0,0,1,10,280,683,RU,1
53,46,1,0,0,1,10,290,1566,RU,1
53,47,1,0,0,1,10,300,650,RU,1
53,48,1,1,1,1,0,300,583,RU,0
53,49,1,0,1,0,0,300,1416,RU,0
53,50,1,1,0,0,10,310,1250,RU,1
53,51,1,0,1,0,0,310,4200,RU,0
53,52,1,1,0,0,0,310,933,RU,0
53,53,1,1,1,1,10,320,1950,RU,1
53,54,1,0,0,1,0,320,1250,RU,0
53,55,1,0,0,1,0,320,733,RU,0
53,56,1,0,1,0,0,320,750,RU,0
53,57,1,1,0,0,10,330,850,RU,1
53,58,1,1,0,0,0,330,816,RU,0
53,59,1,1,0,0,10,340,1183,RU,1
53,60,1,0,1,0,0,340,550,RU,0
53,61,1,0,1,0,0,340,583,RU,0
53,62,1,0,0,1,0,340,833,RU,0
53,63,1,0,0,1,10,350,683,RU,1
53,64,1,1,1,1,0,350,516,RU,0
53,65,1,0,1,0,10,360,1716,RU,1
53,66,1,0,1,0,0,360,616,RU,0
53,67,1,0,1,0,0,360,583,RU,0
53,68,1,1,1,1,0,360,1100,RU,0
53,69,1,1,1,1,10,370,1083,RU,1
53,70,1,0,0,1,0,370,450,RU,0
53,71,1,1,1,1,0,370,933,RU,0
53,72,1,0,1,0,10,380,583,RU,1
53,73,1,1,0,0,10,390,466,RU,1
53,74,1,0,1,0,0,390,616,RU,0
53,75,1,0,1,0,10,400,600,RU,1
53,76,1,1,0,0,0,400,583,RU,0
53,77,1,0,1,0,0,400,583,RU,0
53,78,1,1,1,1,0,400,933,RU,0
53,79,1,1,1,1,0,400,666,RU,0
53,80,1,1,1,1,10,410,633,RU,1
53,81,1,0,0,1,10,420,900,RU,1
53,82,1,1,1,1,10,430,533,RU,1
53,83,1,1,1,1,10,440,1716,RU,1
53,84,1,1,1,1,10,450,583,RU,1
53,85,1,0,0,1,10,460,766,RU,1
53,86,1,0,1,0,0,460,883,RU,0
53,87,1,1,0,0,10,470,1233,RU,1
53,88,1,0,1,0,10,480,1466,RU,1
53,89,1,1,0,0,0,480,616,RU,0
53,90,1,0,1,0,10,490,800,RU,1
53,91,1,0,1,0,0,490,950,RU,0
53,92,1,1,0,0,10,500,933,RU,1
53,93,1,1,0,0,0,500,1316,RU,0
53,94,1,1,1,1,10,510,500,RU,1
53,95,1,0,0,1,10,520,517,RU,1
53,96,1,1,1,1,0,520,1116,RU,0
53,97,1,1,1,1,10,530,683,RU,1
53,98,1,1,1,1,10,540,1033,RU,1
53,99,1,0,0,1,10,550,616,RU,1
53,100,1,0,0,1,10,560,466,RU,1
53,101,0,0,1,0,0,560,666,RU,0
53,102,0,1,0,0,0,560,483,RU,0
53,103,0,1,1,1,10,570,1100,RU,1
53,104,0,1,1,1,10,580,500,RU,1
53,105,0,0,0,1,0,580,550,RU,0
53,106,0,0,1,0,0,580,733,RU,0
53,107,0,1,1,1,10,590,1083,RU,1
53,108,0,1,1,1,10,600,816,RU,1
53,109,0,0,0,1,10,610,533,RU,1
53,110,0,0,0,1,10,620,800,RU,1
53,111,0,0,0,1,10,630,483,RU,1
53,112,0,0,0,1,10,640,733,RU,1
53,113,0,0,0,1,10,650,500,RU,1
53,114,0,0,0,1,10,660,516,RU,1
53,115,0,0,0,1,0,660,550,RU,0
53,116,0,0,0,1,10,670,466,RU,1
53,117,0,0,0,1,0,670,533,RU,0
53,118,0,1,1,1,10,680,666,RU,1
53,119,0,0,0,1,0,680,866,RU,0
53,120,0,1,1,1,10,690,516,RU,1
53,121,0,0,0,1,10,700,700,RU,1
53,122,0,0,0,1,10,710,583,RU,1
53,123,0,1,1,1,10,720,533,RU,1
53,124,0,0,0,1,10,730,583,RU,1
53,125,0,0,0,1,0,730,600,RU,0
53,126,0,1,1,1,10,740,616,RU,1
53,127,0,1,0,0,0,740,816,RU,0
53,128,0,1,0,0,0,740,616,RU,0
53,129,0,0,0,1,0,740,550,RU,0
53,130,0,0,0,1,10,750,566,RU,1
53,131,0,0,0,1,10,760,566,RU,1
53,132,0,0,0,1,10,770,566,RU,1
53,133,0,0,1,0,0,770,650,RU,0
53,134,0,0,0,1,0,770,450,RU,0
53,135,0,0,0,1,10,780,500,RU,1
53,136,0,1,0,0,10,790,533,RU,1
53,137,0,0,0,1,10,800,483,RU,1
53,138,0,0,0,1,10,810,766,RU,1
53,139,0,1,1,1,0,810,483,RU,0
53,140,0,1,0,0,0,810,400,RU,0
53,141,0,1,0,0,0,810,483,RU,0
53,142,0,0,0,1,0,810,666,RU,0
53,143,0,0,0,1,0,810,833,RU,0
53,144,0,0,1,0,10,820,683,RU,1
53,145,0,1,0,0,0,820,600,RU,0
53,146,0,0,1,0,0,820,1650,RU,0
53,147,0,0,0,1,0,820,766,RU,0
53,148,0,1,1,1,10,830,1050,RU,1
53,149,0,0,0,1,10,840,483,RU,1
53,150,0,1,1,1,10,850,1000,RU,1
53,151,0,0,0,1,0,850,800,RU,0
53,152,0,0,0,1,0,850,1066,RU,0
53,153,0,1,0,0,10,860,1166,RU,1
53,154,0,1,0,0,0,860,600,RU,0
53,155,0,0,1,0,10,870,766,RU,1
53,156,0,1,0,0,0,870,1016,RU,0
53,157,0,0,1,0,0,870,750,RU,0
53,158,0,1,1,1,0,870,833,RU,0
53,159,0,0,0,1,10,880,766,RU,1
53,160,0,0,1,0,0,880,750,RU,0
53,161,0,1,1,1,10,890,583,RU,1
53,162,0,1,1,1,10,900,733,RU,1
53,163,0,1,1,1,0,900,683,RU,0
53,164,0,0,1,0,0,900,750,RU,0
53,165,0,0,0,1,10,910,700,RU,1
53,166,0,1,1,1,0,910,816,RU,0
53,167,0,1,0,0,0,910,883,RU,0
53,168,0,1,0,0,0,910,616,RU,0
53,169,0,1,0,0,10,920,616,RU,1
53,170,0,1,0,0,0,920,700,RU,0
53,171,0,1,1,1,10,930,550,RU,1
53,172,0,1,1,1,0,930,583,RU,0
53,173,0,0,0,1,10,940,750,RU,1
53,174,0,1,0,0,0,940,583,RU,0
53,175,0,1,1,1,10,950,933,RU,1
53,176,0,1,1,1,0,950,616,RU,0
53,177,0,1,0,0,0,950,716,RU,0
53,178,0,1,0,0,0,950,566,RU,0
53,179,0,1,1,1,0,950,917,RU,0
53,180,0,1,1,1,10,960,550,RU,1
53,181,0,0,0,1,0,960,1066,RU,0
53,182,0,1,0,0,0,960,633,RU,0
53,183,0,1,0,0,0,960,816,RU,0
53,184,0,1,0,0,0,960,1050,RU,0
53,185,0,0,1,0,0,960,866,RU,0
53,186,0,0,1,0,0,960,633,RU,0
53,187,0,1,0,0,10,970,450,RU,1
53,188,0,1,1,1,0,970,483,RU,0
53,189,0,1,0,0,10,980,466,RU,1
53,190,0,0,0,1,0,980,550,RU,0
53,191,0,0,1,0,10,990,800,RU,1
53,192,0,1,0,0,10,1000,1050,RU,1
53,193,0,0,1,0,10,1010,916,RU,1
53,194,0,1,0,0,0,1010,700,RU,0
53,195,0,1,0,0,0,1010,750,RU,0
53,196,0,1,1,1,10,1020,716,RU,1
53,197,0,0,0,1,10,1030,766,RU,1
53,198,0,0,0,1,0,1030,750,RU,0
53,199,0,0,1,0,10,1040,716,RU,1
53,200,0,1,0,0,10,1050,866,RU,1
54,1,1,1,1,1,10,10,4200,RU,1
54,2,1,0,0,1,0,10,1583,RU,0
54,3,1,0,1,0,10,20,850,RU,1
54,4,1,1,0,0,10,30,1000,RU,1
54,5,1,0,1,0,10,40,916,RU,1
54,6,1,1,0,0,0,40,950,RU,0
54,7,1,0,1,0,0,40,633,RU,0
54,8,1,0,0,1,0,40,1400,RU,0
54,9,1,0,1,0,0,40,666,RU,0
54,10,1,1,1,1,10,50,1150,RU,1
54,11,1,0,1,0,0,50,616,RU,0
54,12,1,0,0,1,0,50,850,RU,0
54,13,1,1,1,1,0,50,716,RU,0
54,14,1,1,1,1,10,60,616,RU,1
54,15,1,0,1,0,0,60,716,RU,0
54,16,1,0,0,1,10,70,650,RU,1
54,17,1,0,0,1,10,80,583,RU,1
54,18,1,1,1,1,10,90,666,RU,1
54,19,1,1,1,1,0,90,883,RU,0
54,20,1,0,0,1,10,100,1166,RU,1
54,21,1,0,0,1,10,110,683,RU,1
54,22,1,1,0,0,10,120,916,RU,1
54,23,1,1,0,0,0,120,516,RU,0
54,24,1,1,1,1,10,130,950,RU,1
54,25,1,0,0,1,10,140,2300,RU,1
54,26,1,0,0,1,10,150,483,RU,1
54,27,1,0,0,1,10,160,533,RU,1
54,28,1,0,0,1,0,160,516,RU,0
54,29,1,1,0,0,10,170,650,RU,1
54,30,1,0,1,0,0,170,966,RU,0
54,31,1,1,0,0,0,170,2900,RU,0
54,32,1,0,0,1,0,170,966,RU,0
54,33,1,1,1,1,0,170,700,RU,0
54,34,1,1,0,0,0,170,716,RU,0
54,35,1,0,1,0,0,170,566,RU,0
54,36,1,0,0,1,10,180,683,RU,1
54,37,1,0,0,1,10,190,783,RU,1
54,38,1,0,0,1,0,190,917,RU,0
54,39,1,1,1,1,10,200,2283,RU,1
54,40,1,1,1,1,10,210,633,RU,1
54,41,1,1,1,1,10,220,633,RU,1
54,42,1,0,0,1,0,220,833,RU,0
54,43,1,1,0,0,0,220,450,RU,0
54,44,1,1,1,1,0,220,783,RU,0
54,45,1,0,0,1,10,230,750,RU,1
54,46,1,1,0,0,0,230,516,RU,0
54,47,1,0,0,1,10,240,633,RU,1
