SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
3 86 1 0.4899 0 1 0 0 470 1016
3 87 1 0.5163 1 1 1 10 480 1350
3 88 1 0.5163 1 1 1 10 490 900
3 89 1 0.4899 0 1 0 0 490 916
3 90 1 0.5163 1 1 1 10 500 1300
3 91 1 0.4899 0 0 1 10 510 1800
3 92 1 0.4899 0 0 1 10 520 1216
3 93 1 0.4899 0 0 1 10 530 1700
3 94 1 0.4899 0 1 0 0 530 1300
3 95 1 0.4899 0 0 1 10 540 1616
3 96 1 0.5163 1 1 1 10 550 999
3 97 1 0.5163 1 0 0 0 550 1250
3 98 1 0.4899 0 0 1 10 560 1600
3 99 1 0.5163 1 1 1 10 570 1366
3 100 1 0.5163 1 1 1 10 580 1650
3 101 0 0.4899 0 1 0 0 580 1933
3 102 0 0.5163 1 0 0 0 580 1816
3 103 0 0.5163 1 1 1 10 590 1233
3 104 0 0.4899 0 1 0 0 590 1083
3 105 0 0.4899 0 1 0 0 590 1366
3 106 0 0.4899 0 0 1 10 600 1499
3 107 0 0.5163 1 1 1 10 610 2283
3 108 0 0.4899 0 1 0 0 610 1250
3 109 0 0.5163 1 1 1 10 620 1733
3 110 0 0.4899 0 1 0 0 620 1666
3 111 0 0.5163 1 0 0 0 620 1350
3 112 0 0.5163 1 1 1 10 630 1050
3 113 0 0.4899 0 0 1 10 640 1200
3 114 0 0.4899 0 1 0 0 640 983
3 115 0 0.5163 1 0 0 0 640 1200
3 116 0 0.5163 1 0 0 0 640 1633
3 117 0 0.5163 1 0 0 0 640 1250
3 118 0 0.4899 0 1 0 0 640 983
3 119 0 0.4899 0 1 0 0 640 2150
3 120 0 0.4899 0 1 0 0 640 1816
3 121 0 0.4899 0 0 1 10 650 1266
3 122 0 0.5163 1 1 1 10 660 1383
3 123 0 0.5163 1 0 0 0 660 1116
3 124 0 0.5163 1 1 1 10 670 1183
3 125 0 0.5163 1 0 0 0 670 1216
3 126 0 0.4899 0 1 0 0 670 1150
3 127 0 0.5163 1 0 0 0 670 883
3 128 0 0.4899 0 0 1 10 680 2116
3 129 0 0.4899 0 1 0 0 680 1317
3 130 0 0.5163 1 1 1 10 690 916
3 131 0 0.5163 1 1 1 10 700 916
3 132 0 0.5163 1 0 0 0 700 1116
3 133 0 0.4899 0 1 0 0 700 783
3 134 0 0.5163 1 0 0 0 700 1133
3 135 0 0.4899 0 1 0 0 700 2350
3 136 0 0.5163 1 0 0 0 700 950
3 137 0 0.4899 0 1 0 0 700 1117
3 138 0 0.4899 0 0 1 10 710 866
3 139 0 0.5163 1 1 1 10 720 1083
3 140 0 0.5163 1 0 0 0 720 1083
3 141 0 0.4899 0 0 1 10 730 1650
3 142 0 0.5163 1 0 0 0 730 1533
3 143 0 0.5163 1 1 1 10 740 733
3 144 0 0.4899 0 1 0 0 740 983
3 145 0 0.4899 0 1 0 0 740 850
3 146 0 0.4899 0 0 1 10 750 933
3 147 0 0.4899 0 0 1 10 760 716
3 148 0 0.5163 1 0 0 0 760 700
3 149 0 0.5163 1 1 1 10 770 850
3 150 0 0.5163 1 0 0 0 770 1383
3 151 0 0.5163 1 1 1 10 780 1650
3 152 0 0.4899 0 1 0 0 780 1783
3 153 0 0.5163 1 0 0 0 780 1416
3 154 0 0.5163 1 1 1 10 790 1367
3 155 0 0.5163 1 1 1 10 800 1000
3 156 0 0.5163 1 1 1 10 810 966
3 157 0 0.5163 1 1 1 10 820 1833
3 158 0 0.5163 1 0 0 0 820 1233
3 159 0 0.4899 0 1 0 0 820 1083
3 160 0 0.4899 0 1 0 0 820 1066
3 161 0 0.5163 1 0 0 0 820 900
3 162 0 0.4899 0 1 0 0 820 966
3 163 0 0.5163 1 1 1 10 830 1716
3 164 0 0.5163 1 0 0 0 830 966
3 165 0 0.5163 1 1 1 10 840 1283
3 166 0 0.5163 1 0 0 0 840 1533
3 167 0 0.4899 0 0 1 10 850 883
3 168 0 0.4899 0 1 0 0 850 1583
3 169 0 0.4899 0 0 1 10 860 1300
3 170 0 0.4899 0 1 0 0 860 817
3 171 0 0.4899 0 1 0 0 860 700
3 172 0 0.5163 1 0 0 0 860 1000
3 173 0 0.4899 0 0 1 10 870 1133
3 174 0 0.5163 1 0 0 0 870 1916
3 175 0 0.4899 0 1 0 0 870 1916
3 176 0 0.5163 1 0 0 0 870 1616
3 177 0 0.4899 0 1 0 0 870 1783
3 178 0 0.4899 0 1 0 0 870 1333
3 179 0 0.4899 0 1 0 0 870 1550
3 180 0 0.4899 0 0 1 10 880 1633
3 181 0 0.4899 0 1 0 0 880 2316
3 182 0 0.4899 0 0 1 10 890 1633
3 183 0 0.5163 1 0 0 0 890 1200
3 184 0 0.5163 1 0 0 0 890 1300
3 185 0 0.4899 0 0 1 10 900 1533
3 186 0 0.4899 0 0 1 10 910 2216
3 187 0 0.4899 0 1 0 0 910 1516
3 188 0 0.4899 0 1 0 0 910 850
3 189 0 0.4899 0 0 1 10 920 1133
3 190 0 0.4899 0 1 0 0 920 1066
3 191 0 0.4899 0 0 1 10 930 683
3 192 0 0.4899 0 1 0 0 930 1366
3 193 0 0.5163 1 0 0 0 930 1200
3 194 0 0.5163 1 1 1 10 940 750
3 195 0 0.5163 1 0 0 0 940 883
3 196 0 0.5163 1 1 1 10 950 650
3 197 0 0.5163 1 1 1 10 960 866
3 198 0 0.4899 0 1 0 0 960 800
3 199 0 0.5163 1 0 0 0 960 716
3 200 0 0.5163 1 0 0 0 960 1433
