SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
6 58 0 0.5114 1 1 1 10 290 2983
6 59 0 0.5114 1 1 1 10 300 2000
6 60 0 0.4951 0 0 1 10 310 2000
6 61 0 0.5114 1 1 1 10 320 1700
6 62 0 0.4951 0 1 0 0 320 6250
6 63 0 0.5114 1 1 1 10 330 1750
6 64 0 0.4951 0 0 1 10 340 5066
6 65 0 0.4951 0 0 1 10 350 1500
6 66 0 0.5114 1 0 0 0 350 2166
6 67 0 0.4951 0 0 1 10 360 1266
6 68 0 0.5114 1 1 1 10 370 2700
6 69 0 0.5114 1 1 1 10 380 833
6 70 0 0.4951 0 0 1 10 390 983
6 71 0 0.5114 1 1 1 10 400 1400
6 72 0 0.5114 1 1 1 10 410 2066
6 73 0 0.5114 1 0 0 0 410 783
6 74 0 0.5114 1 1 1 10 420 2433
6 75 0 0.5114 1 0 0 0 420 866
6 76 0 0.4951 0 1 0 0 420 683
6 77 0 0.4951 0 0 1 10 430 900
6 78 0 0.4951 0 0 1 10 440 1900
6 79 0 0.5114 1 0 0 0 440 5033
6 80 0 0.5114 1 0 0 0 440 1583
6 81 0 0.5114 1 1 1 10 450 616
6 82 0 0.4951 0 1 0 0 450 666
6 83 0 0.4951 0 1 0 0 450 916
6 84 0 0.4951 0 0 1 10 460 966
6 85 0 0.5114 1 1 1 10 470 1366
6 86 0 0.4951 0 0 1 10 480 783
6 87 0 0.4951 0 1 0 0 480 2016
6 88 0 0.4951 0 1 0 0 480 583
6 89 0 0.5114 1 0 0 0 480 2516
6 90 0 0.5114 1 1 1 10 490 3216
6 91 0 0.4951 0 0 1 10 500 1116
6 92 0 0.5114 1 1 1 10 510 2283
6 93 0 0.4951 0 0 1 10 520 3183
6 94 0 0.4951 0 0 1 10 530 3783
6 95 0 0.4951 0 0 1 10 540 2700
6 96 0 0.5114 1 1 1 10 550 1483
6 97 0 0.5114 1 0 0 0 550 1733
6 98 0 0.4951 0 0 1 10 560 1283
6 99 0 0.5114 1 1 1 10 570 1433
6 100 0 0.4951 0 0 1 10 580 2050
6 101 1 0.4951 0 0 1 10 590 2500
6 102 1 0.5114 1 0 0 0 590 1667
6 103 1 0.5114 1 0 0 0 590 3733
6 104 1 0.5114 1 1 1 10 600 1733
6 105 1 0.4951 0 1 0 0 600 3183
6 106 1 0.5114 1 1 1 10 610 2666
6 107 1 0.5114 1 0 0 0 610 1483
6 108 1 0.4951 0 1 0 0 610 1033
6 109 1 0.4951 0 0 1 10 620 900
6 110 1 0.5114 1 1 1 10 630 2000
6 111 1 0.4951 0 0 1 10 640 1400
6 112 1 0.5114 1 1 1 10 650 3883
6 113 1 0.5114 1 1 1 10 660 1383
6 114 1 0.4951 0 0 1 10 670 916
6 115 1 0.4951 0 0 1 10 680 2150
6 116 1 0.4951 0 0 1 10 690 833
6 117 1 0.4951 0 0 1 10 700 766
6 118 1 0.5114 1 1 1 10 710 883
6 119 1 0.5114 1 1 1 10 720 1633
6 120 1 0.5114 1 1 1 10 730 1616
6 121 1 0.5114 1 1 1 10 740 1916
6 122 1 0.5114 1 0 0 0 740 833
6 123 1 0.5114 1 0 0 0 740 733
6 124 1 0.5114 1 0 0 0 740 2016
6 125 1 0.5114 1 0 0 0 740 1683
6 126 1 0.4951 0 1 0 0 740 916
6 127 1 0.4951 0 0 1 10 750 1966
6 128 1 0.5114 1 0 0 0 750 1633
6 129 1 0.5114 1 0 0 0 750 2183
6 130 1 0.4951 0 1 0 0 750 733
6 131 1 0.5114 1 0 0 0 750 1583
6 132 1 0.4951 0 1 0 0 750 3283
6 133 1 0.4951 0 1 0 0 750 1383
6 134 1 0.5114 1 0 0 0 750 10250
6 135 1 0.4951 0 0 1 10 760 2466
6 136 1 0.5114 1 0 0 0 760 933
6 137 1 0.4951 0 1 0 0 760 600
6 138 1 0.5114 1 1 1 10 770 2850
6 139 1 0.5114 1 0 0 0 770 800
6 140 1 0.5114 1 1 1 10 780 1233
6 141 1 0.4951 0 1 0 0 780 833
6 142 1 0.4951 0 1 0 0 780 1166
6 143 1 0.5114 1 0 0 0 780 950
6 144 1 0.5114 1 1 1 10 790 4616
6 145 1 0.5114 1 1 1 10 800 4583
6 146 1 0.4951 0 0 1 10 810 3233
6 147 1 0.5114 1 0 0 0 810 1450
6 148 1 0.5114 1 0 0 0 810 733
6 149 1 0.4951 0 1 0 0 810 1000
6 150 1 0.5114 1 0 0 0 810 4733
6 151 1 0.4951 0 1 0 0 810 4433
6 152 1 0.5114 1 1 1 10 820 1933
6 153 1 0.4951 0 1 0 0 820 1666
6 154 1 0.5114 1 0 0 0 820 1916
6 155 1 0.5114 1 0 0 0 820 3983
6 156 1 0.4951 0 1 0 0 820 650
6 157 1 0.5114 1 0 0 0 820 1533
6 158 1 0.5114 1 1 1 10 830 2083
6 159 1 0.5114 1 1 1 10 840 1900
6 160 1 0.4951 0 0 1 10 850 2050
6 161 1 0.5114 1 0 0 0 850 900
6 162 1 0.4951 0 0 1 10 860 2266
6 163 1 0.5114 1 0 0 0 860 716
6 164 1 0.4951 0 0 1 10 870 3850
6 165 1 0.4951 0 1 0 0 870 1050
6 166 1 0.4951 0 0 1 10 880 1216
6 167 1 0.4951 0 1 0 0 880 2666
6 168 1 0.5114 1 0 0 0 880 1550
6 169 1 0.4951 0 1 0 0 880 4933
6 170 1 0.4951 0 1 0 0 880 6866
6 171 1 0.5114 1 0 0 0 880 3600
6 172 1 0.5114 1 1 1 10 890 1800
6 173 1 0.4951 0 0 1 10 900 1866
6 174 1 0.5114 1 0 0 0 900 1283
6 175 1 0.4951 0 0 1 10 910 633
6 176 1 0.4951 0 0 1 10 920 1583
6 177 1 0.5114 1 1 1 10 930 1266
6 178 1 0.4951 0 0 1 10 940 1916
6 179 1 0.4951 0 1 0 0 940 2866
6 180 1 0.5114 1 0 0 0 940 1433
6 181 1 0.4951 0 0 1 10 950 4233
6 182 1 0.5114 1 1 1 10 960 1050
6 183 1 0.4951 0 0 1 10 970 2850
6 184 1 0.4951 0 1 0 0 970 2250
6 185 1 0.5114 1 1 1 10 980 1900
6 186 1 0.4951 0 1 0 0 980 900
6 187 1 0.5114 1 0 0 0 980 1717
6 188 1 0.5114 1 0 0 0 980 1333
6 189 1 0.4951 0 1 0 0 980 2666
6 190 1 0.4951 0 1 0 0 980 1566
6 191 1 0.4951 0 0 1 10 990 683
6 192 1 0.4951 0 0 1 10 1000 600
6 193 1 0.4951 0 0 1 10 1010 1166
6 194 1 0.5114 1 0 0 0 1010 550
6 195 1 0.5114 1 1 1 10 1020 1300
6 196 1 0.4951 0 1 0 0 1020 1266
6 197 1 0.4951 0 0 1 10 1030 5100
6 198 1 0.4951 0 0 1 10 1040 566
6 199 1 0.4951 0 0 1 10 1050 633
6 200 1 0.4951 0 1 0 0 1050 783
