SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
1 156 1 1 0 0 10 980 1133
1 157 1 0 1 0 10 990 800
1 158 1 0 1 0 0 990 800
1 159 1 0 0 1 10 1000 1516
1 160 1 0 0 1 10 1010 866
1 161 1 1 0 0 10 1020 733
1 162 1 1 1 1 10 1030 683
1 163 1 1 1 1 10 1040 750
1 164 1 1 1 1 10 1050 633
1 165 1 1 1 1 10 1060 650
1 166 1 0 1 0 10 1070 900
1 167 1 1 0 0 0 1070 633
1 168 1 1 0 0 0 1070 1150
1 169 1 0 0 1 10 1080 700
1 170 1 0 0 1 10 1090 866
1 171 1 0 0 1 10 1100 1483
1 172 1 0 0 1 0 1100 833
1 173 1 1 1 1 0 1100 583
1 174 1 1 1 1 10 1110 600
1 175 1 0 1 0 0 1110 683
1 176 1 0 1 0 10 1120 700
1 177 1 1 0 0 0 1120 1233
1 178 1 0 0 1 10 1130 866
1 179 1 0 1 0 10 1140 700
1 180 1 0 1 0 10 1150 550
1 181 1 1 1 1 0 1150 733
1 182 1 0 1 0 0 1150 1083
1 183 1 1 1 1 10 1160 616
1 184 1 1 0 0 0 1160 600
1 185 1 0 1 0 0 1160 950
1 186 1 0 0 1 0 1160 600
1 187 1 1 1 1 10 1170 483
1 188 1 0 1 0 0 1170 566
1 189 1 0 1 0 0 1170 900
1 190 1 1 0 0 0 1170 1083
1 191 1 1 1 1 0 1170 750
1 192 1 0 1 0 10 1180 633
1 193 1 1 0 0 10 1190 1216
1 194 1 1 0 0 0 1190 766
1 195 1 1 0 0 0 1190 1616
1 196 1 1 0 0 0 1190 733
1 197 1 0 1 0 0 1190 816
1 198 1 1 0 0 10 1200 783
1 199 1 1 1 1 0 1200 650
1 200 1 0 1 0 10 1210 616
