SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
26 100 0 0 0 1 10 580 650
26 101 1 0 1 0 0 580 633
26 102 1 1 0 0 0 580 833
26 103 1 1 1 1 0 580 716
26 104 1 0 1 0 0 580 633
26 105 1 1 0 0 0 580 750
26 106 1 0 0 1 10 590 750
26 107 1 1 1 1 10 600 983
26 108 1 1 1 1 0 600 633
26 109 1 0 0 1 10 610 700
26 110 1 0 0 1 10 620 650
26 111 1 0 0 1 10 630 650
26 112 1 0 0 1 0 630 583
26 113 1 0 0 1 10 640 633
26 114 1 0 0 1 10 650 600
26 115 1 0 0 1 10 660 950
26 116 1 1 1 1 0 660 566
26 117 1 0 0 1 10 670 600
26 118 1 1 1 1 10 680 583
26 119 1 0 0 1 10 690 766
26 120 1 0 0 1 10 700 600
26 121 1 1 1 1 10 710 583
26 122 1 1 0 0 0 710 816
26 123 1 1 1 1 10 720 566
26 124 1 0 0 1 10 730 816
26 125 1 0 1 0 0 730 650
26 126 1 1 1 1 10 740 1383
26 127 1 0 0 1 0 740 883
26 128 1 1 1 1 0 740 750
26 129 1 1 1 1 10 750 950
26 130 1 1 1 1 10 760 666
26 131 1 1 1 1 10 770 850
26 132 1 0 0 1 0 770 783
26 133 1 0 0 1 10 780 616
26 134 1 1 1 1 0 780 1700
26 135 1 0 0 1 0 780 650
26 136 1 1 1 1 10 790 716
26 137 1 1 1 1 10 800 566
26 138 1 0 0 1 10 810 666
26 139 1 0 0 1 10 820 816
26 140 1 0 0 1 10 830 666
26 141 1 0 0 1 0 830 1083
26 142 1 1 1 1 10 840 716
26 143 1 0 0 1 10 850 950
26 144 1 1 1 1 0 850 783
26 145 1 1 1 1 10 860 833
26 146 1 1 1 1 0 860 700
26 147 1 1 1 1 10 870 650
26 148 1 0 0 1 10 880 766
26 149 1 0 0 1 10 890 1033
26 150 1 0 0 1 0 890 650
26 151 1 1 0 0 0 890 800
26 152 1 0 0 1 10 900 1016
26 153 1 1 1 1 10 910 1866
26 154 1 0 0 1 10 920 916
26 155 1 1 1 1 10 930 1183
26 156 1 1 1 1 10 940 1150
26 157 1 0 0 1 10 950 1066
26 158 1 0 0 1 10 960 1283
26 159 1 0 0 1 10 970 1383
26 160 1 1 1 1 0 970 1450
26 161 1 0 0 1 10 980 1050
26 162 1 1 1 1 10 990 1266
26 163 1 0 0 1 10 1000 766
26 164 1 0 0 1 0 1000 933
26 165 1 1 1 1 10 1010 1183
26 166 1 1 0 0 0 1010 850
26 167 1 1 1 1 10 1020 783
26 168 1 0 0 1 10 1030 1516
26 169 1 1 1 1 10 1040 1533
26 170 1 1 1 1 10 1050 700
26 171 1 0 0 1 10 1060 916
26 172 1 1 1 1 10 1070 1666
26 173 1 1 1 1 10 1080 1500
26 174 1 0 0 1 10 1090 1150
26 175 1 0 0 1 10 1100 750
26 176 1 1 0 0 10 1110 1050
26 177 1 0 0 1 10 1120 1266
26 178 1 1 1 1 10 1130 1650
26 179 1 0 0 1 0 1130 933
26 180 1 0 0 1 10 1140 1350
26 181 1 0 0 1 10 1150 750
26 182 1 1 1 1 10 1160 883
26 183 1 1 1 1 10 1170 1350
26 184 1 0 0 1 10 1180 1266
26 185 1 1 1 1 10 1190 1000
26 186 1 1 1 1 10 1200 1900
26 187 1 1 1 1 10 1210 2066
26 188 1 0 0 1 10 1220 1633
26 189 1 1 1 1 0 1220 1517
26 190 1 1 1 1 0 1220 1016
26 191 1 0 0 1 10 1230 1616
26 192 1 1 1 1 0 1230 1700
26 193 1 0 1 0 0 1230 466
26 194 1 1 0 0 0 1230 683
26 195 1 0 0 1 10 1240 700
26 196 1 1 1 1 10 1250 1200
26 197 1 0 0 1 10 1260 850
26 198 1 1 1 1 10 1270 1000
26 199 1 1 1 1 0 1270 683
26 200 1 0 0 1 0 1270 1083
