SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
20 59 0 0 0 1 0 420 700
20 60 0 0 0 1 0 420 866
20 61 0 1 1 1 10 430 883
20 62 0 1 1 1 10 440 766
20 63 0 0 0 1 0 440 983
20 64 0 0 0 1 10 450 866
20 65 0 1 1 1 10 460 883
20 66 0 1 1 1 10 470 866
20 67 0 0 0 1 0 470 766
20 68 0 1 1 1 10 480 933
20 69 0 1 1 1 0 480 783
20 70 0 0 0 1 10 490 633
20 71 0 0 0 1 10 500 1200
20 72 0 1 1 1 10 510 983
20 73 0 1 1 1 0 510 1266
20 74 0 0 0 1 10 520 716
20 75 0 1 1 1 10 530 1316
20 76 0 0 0 1 0 530 1383
20 77 0 0 0 1 10 540 1366
20 78 0 1 1 1 0 540 1083
20 79 0 1 1 1 10 550 1216
20 80 0 1 1 1 0 550 4033
20 81 0 0 0 1 0 550 716
20 82 0 1 1 1 10 560 966
20 83 0 1 1 1 0 560 683
20 84 0 1 1 1 10 570 1083
20 85 0 0 0 1 0 570 816
20 86 0 1 1 1 0 570 850
20 87 0 0 0 1 10 580 800
20 88 0 0 0 1 10 590 783
20 89 0 1 1 1 10 600 1150
20 90 0 1 1 1 0 600 1800
20 91 0 0 0 1 10 610 1466
20 92 0 1 1 1 0 610 883
20 93 0 0 0 1 10 620 933
20 94 0 1 1 1 10 630 1083
20 95 0 1 1 1 10 640 1033
20 96 0 0 0 1 0 640 2250
20 97 0 1 1 1 10 650 1183
20 98 0 1 1 1 10 660 2400
20 99 0 1 1 1 0 660 2166
20 100 0 1 1 1 10 670 1416
20 101 1 1 0 0 0 670 966
20 102 1 1 0 0 0 670 900
20 103 1 0 1 0 0 670 616
20 104 1 1 0 0 10 680 3283
20 105 1 0 1 0 0 680 850
20 106 1 0 0 1 0 680 916
20 107 1 0 0 1 0 680 883
20 108 1 1 0 0 0 680 1766
20 109 1 0 1 0 0 680 1800
20 110 1 1 0 0 10 690 1150
20 111 1 1 1 1 10 700 3450
20 112 1 0 0 1 0 700 850
20 113 1 0 0 1 10 710 933
20 114 1 0 0 1 10 720 2000
20 115 1 1 1 1 10 730 1333
20 116 1 0 0 1 10 740 1050
20 117 1 0 0 1 0 740 2400
20 118 1 0 0 1 10 750 1883
20 119 1 1 1 1 10 760 2900
20 120 1 0 1 0 0 760 4633
20 121 1 0 0 1 10 770 1833
20 122 1 0 0 1 0 770 1100
20 123 1 0 0 1 10 780 733
20 124 1 0 0 1 0 780 1483
20 125 1 1 1 1 10 790 1566
20 126 1 1 1 1 10 800 1066
20 127 1 1 1 1 0 800 1750
20 128 1 1 0 0 0 800 1333
20 129 1 1 1 1 0 800 900
20 130 1 0 0 1 0 800 1483
20 131 1 1 1 1 10 810 1016
20 132 1 0 0 1 10 820 2233
20 133 1 1 0 0 0 820 2150
20 134 1 1 0 0 0 820 1416
20 135 1 0 0 1 0 820 3316
20 136 1 1 1 1 10 830 1400
20 137 1 1 0 0 10 840 1883
20 138 1 0 0 1 10 850 1850
20 139 1 1 1 1 10 860 1316
20 140 1 0 0 1 10 870 866
20 141 1 0 0 1 10 880 1183
20 142 1 0 0 1 10 890 1116
20 143 1 0 1 0 0 890 1333
20 144 1 1 1 1 0 890 1683
20 145 1 0 0 1 0 890 2066
20 146 1 1 1 1 10 900 1916
20 147 1 1 1 1 0 900 1600
20 148 1 0 0 1 0 900 716
20 149 1 1 0 0 0 900 2366
20 150 1 0 0 1 10 910 1266
20 151 1 1 0 0 0 910 1016
20 152 1 0 0 1 10 920 1283
20 153 1 1 1 1 0 920 1800
20 154 1 1 1 1 10 930 2500
20 155 1 1 1 1 10 940 1850
20 156 1 0 0 1 10 950 1066
20 157 1 0 0 1 10 960 1133
20 158 1 1 1 1 10 970 900
20 159 1 1 1 1 10 980 1316
20 160 1 0 0 1 10 990 2350
20 161 1 1 1 1 10 1000 2150
20 162 1 0 0 1 10 1010 1266
20 163 1 1 1 1 10 1020 2016
20 164 1 1 1 1 10 1030 2933
20 165 1 0 0 1 10 1040 1033
20 166 1 1 0 0 0 1040 2450
20 167 1 1 1 1 10 1050 1133
20 168 1 1 1 1 0 1050 1383
20 169 1 0 0 1 10 1060 1250
20 170 1 0 0 1 10 1070 2816
20 171 1 0 0 1 10 1080 2516
20 172 1 1 1 1 0 1080 1666
20 173 1 1 1 1 10 1090 2216
20 174 1 1 0 0 10 1100 1766
20 175 1 1 1 1 10 1110 1750
20 176 1 1 1 1 10 1120 1183
20 177 1 1 0 0 0 1120 1566
20 178 1 0 0 1 0 1120 1366
20 179 1 0 0 1 10 1130 1800
20 180 1 1 1 1 10 1140 1283
20 181 1 1 1 1 10 1150 3133
20 182 1 1 0 0 0 1150 1433
20 183 1 0 0 1 0 1150 2100
20 184 1 0 0 1 10 1160 2533
20 185 1 1 0 0 0 1160 2016
20 186 1 0 0 1 10 1170 1366
20 187 1 0 1 0 0 1170 1016
20 188 1 1 0 0 0 1170 983
20 189 1 0 1 0 0 1170 1000
20 190 1 0 0 1 10 1180 1683
20 191 1 0 0 1 10 1190 5150
20 192 1 0 0 1 0 1190 1483
20 193 1 0 0 1 0 1190 1966
20 194 1 1 0 0 0 1190 1050
20 195 1 1 1 1 10 1200 1600
20 196 1 0 0 1 0 1200 833
20 197 1 0 0 1 10 1210 900
20 198 1 1 1 1 10 1220 2066
20 199 1 1 1 1 10 1230 3233
20 200 1 0 0 1 10 1240 2200
