SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
2 189 1 0 0 1 10 1030 833
2 190 1 1 1 1 10 1040 716
2 191 1 0 1 0 0 1040 550
2 192 1 0 1 0 0 1040 1166
2 193 1 1 1 1 10 1050 1250
2 194 1 1 1 1 10 1060 800
2 195 1 1 1 1 10 1070 950
2 196 1 1 1 1 0 1070 683
2 197 1 1 0 0 0 1070 716
2 198 1 0 1 0 0 1070 1116
2 199 1 0 0 1 0 1070 616
2 200 1 0 0 1 10 1080 650
