SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
23 81 1 0 1 0 0 420 400
23 82 1 0 0 1 10 430 550
23 83 1 0 0 1 10 440 500
23 84 1 1 1 1 10 450 1050
23 85 1 1 0 0 0 450 833
23 86 1 1 1 1 0 450 666
23 87 1 1 0 0 10 460 533
23 88 1 1 0 0 0 460 866
23 89 1 1 1 1 0 460 683
23 90 1 1 1 1 10 470 466
23 91 1 0 0 1 0 470 1100
23 92 1 1 1 1 10 480 1783
23 93 1 1 0 0 10 490 1100
23 94 1 1 1 1 10 500 766
23 95 1 0 0 1 10 510 2983
23 96 1 1 1 1 10 520 700
23 97 1 1 0 0 10 530 3283
23 98 1 1 1 1 10 540 1466
23 99 1 0 1 0 0 540 2616
23 100 1 0 1 0 10 550 1083
23 101 0 0 1 0 0 550 783
23 102 0 1 0 0 0 550 1700
23 103 0 0 0 1 10 560 700
23 104 0 0 1 0 10 570 583
23 105 0 1 1 1 0 570 1466
23 106 0 1 1 1 10 580 750
23 107 0 1 0 0 0 580 766
23 108 0 0 1 0 10 590 883
23 109 0 0 1 0 0 590 1716
23 110 0 0 1 0 10 600 866
23 111 0 0 0 1 10 610 733
23 112 0 1 0 0 0 610 4916
23 113 0 1 1 1 0 610 700
23 114 0 0 0 1 10 620 850
23 115 0 0 1 0 10 630 933
23 116 0 0 0 1 10 640 650
23 117 0 1 0 0 10 650 1466
23 118 0 0 1 0 0 650 1550
23 119 0 0 0 1 10 660 2366
23 120 0 0 1 0 0 660 566
23 121 0 1 0 0 10 670 1116
23 122 0 1 1 1 10 680 1350
23 123 0 1 0 0 0 680 950
23 124 0 0 1 0 10 690 1750
23 125 0 0 0 1 10 700 1533
23 126 0 0 1 0 0 700 716
23 127 0 1 0 0 10 710 1400
23 128 0 0 1 0 10 720 1116
23 129 0 1 0 0 0 720 1166
23 130 0 1 0 0 0 720 4416
23 131 0 1 0 0 0 720 967
23 132 0 1 1 1 10 730 600
23 133 0 1 1 1 10 740 1500
23 134 0 1 1 1 10 750 550
23 135 0 0 0 1 10 760 866
23 136 0 1 1 1 10 770 1750
23 137 0 1 1 1 10 780 950
23 138 0 1 1 1 10 790 666
23 139 0 1 1 1 0 790 633
23 140 0 1 0 0 0 790 550
23 141 0 1 1 1 0 790 1150
23 142 0 1 0 0 0 790 783
23 143 0 0 1 0 0 790 616
23 144 0 0 0 1 0 790 416
23 145 0 1 0 0 0 790 766
23 146 0 1 0 0 0 790 783
23 147 0 0 1 0 0 790 800
23 148 0 1 1 1 10 800 950
23 149 0 1 1 1 10 810 516
23 150 0 0 1 0 10 820 2466
23 151 0 0 1 0 0 820 916
23 152 0 0 1 0 0 820 3066
23 153 0 1 1 1 10 830 1450
23 154 0 0 1 0 0 830 533
23 155 0 1 0 0 0 830 550
23 156 0 1 1 1 10 840 416
23 157 0 0 0 1 10 850 600
23 158 0 0 1 0 0 850 566
23 159 0 1 1 1 0 850 466
23 160 0 1 0 0 10 860 6400
23 161 0 1 0 0 0 860 483
23 162 0 0 1 0 0 860 3883
23 163 0 0 1 0 0 860 1716
23 164 0 1 0 0 10 870 1450
23 165 0 1 1 1 10 880 2000
23 166 0 1 0 0 0 880 2166
23 167 0 0 0 1 10 890 966
23 168 0 0 1 0 10 900 1283
23 169 0 1 0 0 10 910 716
23 170 0 0 1 0 0 910 950
23 171 0 0 0 1 10 920 1200
23 172 0 0 0 1 0 920 716
23 173 0 0 1 0 10 930 783
23 174 0 0 0 1 0 930 1333
23 175 0 1 0 0 0 930 1700
23 176 0 0 0 1 10 940 1033
23 177 0 0 1 0 0 940 1600
23 178 0 1 1 1 0 940 1200
23 179 0 0 1 0 0 940 866
23 180 0 0 0 1 10 950 450
23 181 0 0 0 1 0 950 866
23 182 0 1 0 0 0 950 866
23 183 0 1 1 1 10 960 1150
23 184 0 1 1 1 10 970 750
23 185 0 0 0 1 10 980 950
23 186 0 1 1 1 10 990 1333
23 187 0 0 0 1 10 1000 1350
23 188 0 1 1 1 0 1000 1133
23 189 0 1 0 0 10 1010 950
23 190 0 0 1 0 0 1010 766
23 191 0 0 0 1 10 1020 733
23 192 0 1 1 1 0 1020 1016
23 193 0 0 1 0 0 1020 850
23 194 0 0 0 1 10 1030 750
23 195 0 0 0 1 10 1040 683
23 196 0 0 0 1 10 1050 1683
23 197 0 0 0 1 10 1060 600
23 198 0 1 1 1 10 1070 1666
23 199 0 1 1 1 0 1070 1533
23 200 0 1 0 0 10 1080 450
