SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
13 93 1 0 0 1 10 430 1316
13 94 1 1 0 0 0 430 2216
13 95 1 0 0 1 0 430 1166
13 96 1 1 1 1 10 440 683
13 97 1 1 1 1 10 450 666
13 98 1 0 0 1 10 460 550
13 99 1 0 0 1 10 470 766
13 100 1 0 0 1 10 480 966
13 101 0 0 1 0 10 490 566
13 102 0 1 1 1 10 500 750
13 103 0 1 1 1 10 510 600
13 104 0 1 1 1 10 520 616
13 105 0 1 1 1 10 530 750
13 106 0 1 1 1 10 540 800
13 107 0 0 1 0 0 540 666
13 108 0 1 0 0 10 550 566
13 109 0 0 0 1 10 560 516
13 110 0 1 0 0 0 560 666
13 111 0 1 1 1 0 560 483
13 112 0 0 0 1 10 570 1133
13 113 0 0 0 1 10 580 666
13 114 0 1 0 0 0 580 700
13 115 0 0 1 0 10 590 2033
13 116 0 0 1 0 10 600 1050
13 117 0 1 1 1 0 600 733
13 118 0 1 1 1 10 610 750
13 119 0 1 0 0 0 610 1700
13 120 0 1 1 1 10 620 850
13 121 0 1 1 1 0 620 566
13 122 0 1 1 1 10 630 1116
13 123 0 1 1 1 10 640 716
13 124 0 1 1 1 10 650 516
13 125 0 0 0 1 0 650 566
13 126 0 1 0 0 10 660 833
13 127 0 0 1 0 10 670 1050
13 128 0 0 1 0 0 670 616
13 129 0 1 1 1 10 680 983
13 130 0 1 1 1 10 690 650
13 131 0 1 0 0 0 690 666
13 132 0 0 0 1 10 700 750
13 133 0 0 0 1 10 710 766
13 134 0 0 0 1 10 720 900
13 135 0 0 0 1 10 730 650
13 136 0 0 0 1 10 740 950
13 137 0 0 1 0 0 740 500
13 138 0 1 0 0 0 740 500
13 139 0 0 0 1 10 750 450
13 140 0 1 0 0 0 750 516
13 141 0 1 1 1 0 750 633
13 142 0 0 1 0 0 750 666
13 143 0 0 0 1 10 760 500
13 144 0 1 0 0 0 760 650
13 145 0 1 1 1 10 770 1500
13 146 0 1 1 1 10 780 866
13 147 0 1 0 0 0 780 866
13 148 0 1 1 1 10 790 1166
13 149 0 0 1 0 0 790 766
13 150 0 0 0 1 10 800 633
13 151 0 1 0 0 0 800 1366
13 152 0 0 0 1 10 810 516
13 153 0 0 0 1 10 820 700
13 154 0 0 0 1 10 830 950
13 155 0 0 0 1 10 840 666
13 156 0 0 0 1 0 840 733
13 157 0 0 0 1 0 840 816
13 158 0 0 1 0 10 850 516
13 159 0 1 1 1 10 860 2300
13 160 0 1 0 0 10 870 1800
13 161 0 0 0 1 10 880 1016
13 162 0 0 0 1 10 890 1100
13 163 0 1 0 0 0 890 850
13 164 0 0 0 1 10 900 2900
13 165 0 1 0 0 10 910 1016
13 166 0 0 0 1 10 920 683
13 167 0 1 1 1 10 930 750
13 168 0 0 0 1 10 940 1366
13 169 0 0 0 1 10 950 616
13 170 0 0 0 1 10 960 466
13 171 0 1 0 0 0 960 750
13 172 0 0 0 1 0 960 1050
13 173 0 1 0 0 0 960 1316
13 174 0 0 1 0 0 960 1250
13 175 0 0 0 1 0 960 933
13 176 0 1 1 1 0 960 1150
13 177 0 0 0 1 10 970 583
13 178 0 1 0 0 0 970 516
13 179 0 1 1 1 0 970 1083
13 180 0 0 0 1 10 980 916
13 181 0 1 1 1 10 990 683
13 182 0 0 0 1 0 990 600
13 183 0 1 1 1 0 990 800
13 184 0 0 0 1 10 1000 1133
13 185 0 1 1 1 10 1010 650
13 186 0 1 0 0 0 1010 800
13 187 0 1 0 0 0 1010 766
13 188 0 0 0 1 0 1010 516
13 189 0 0 1 0 0 1010 833
13 190 0 0 1 0 0 1010 600
13 191 0 0 0 1 10 1020 433
13 192 0 0 0 1 10 1030 550
13 193 0 0 0 1 0 1030 633
13 194 0 1 0 0 0 1030 666
13 195 0 0 0 1 10 1040 1250
13 196 0 1 0 0 10 1050 616
13 197 0 1 0 0 0 1050 600
13 198 0 1 1 1 10 1060 1400
13 199 0 1 1 1 10 1070 733
13 200 0 0 0 1 0 1070 900
