SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
19 72 0 0 1 0 0 420 1166
19 73 0 1 0 0 10 430 783
19 74 0 0 0 1 0 430 616
19 75 0 0 0 1 10 440 750
19 76 0 1 1 1 10 450 750
19 77 0 1 0 0 0 450 833
19 78 0 0 1 0 0 450 583
19 79 0 1 1 1 0 450 816
19 80 0 1 0 0 0 450 650
19 81 0 1 1 1 10 460 983
19 82 0 0 0 1 0 460 1116
19 83 0 1 1 1 10 470 683
19 84 0 1 1 1 10 480 700
19 85 0 0 1 0 0 480 683
19 86 0 0 1 0 0 480 600
19 87 0 0 0 1 10 490 700
19 88 0 1 0 0 0 490 733
19 89 0 1 0 0 10 500 550
19 90 0 1 0 0 0 500 1466
19 91 0 1 0 0 10 510 683
19 92 0 1 0 0 0 510 883
19 93 0 1 0 0 0 510 1383
19 94 0 0 1 0 0 510 1416
19 95 0 0 0 1 10 520 600
19 96 0 1 0 0 0 520 950
19 97 0 1 1 1 10 530 766
19 98 0 0 0 1 0 530 1033
19 99 0 1 1 1 10 540 933
19 100 0 1 1 1 10 550 716
19 101 1 1 0 0 0 550 916
19 102 1 0 0 1 0 550 566
19 103 1 1 0 0 0 550 750
19 104 1 0 1 0 0 550 583
19 105 1 1 1 1 10 560 933
19 106 1 0 1 0 10 570 950
19 107 1 1 0 0 0 570 800
19 108 1 1 1 1 10 580 1516
19 109 1 1 0 0 0 580 833
19 110 1 1 0 0 0 580 716
19 111 1 1 1 1 10 590 3650
19 112 1 0 1 0 0 590 2333
19 113 1 0 1 0 10 600 2066
19 114 1 0 1 0 0 600 2033
19 115 1 1 1 1 0 600 933
19 116 1 0 1 0 0 600 966
19 117 1 1 1 1 0 600 1216
19 118 1 1 1 1 10 610 1200
19 119 1 1 1 1 0 610 683
19 120 1 0 1 0 0 610 1166
19 121 1 0 1 0 10 620 983
19 122 1 1 0 0 10 630 700
19 123 1 1 0 0 0 630 1066
19 124 1 0 1 0 10 640 1183
19 125 1 0 0 1 10 650 816
19 126 1 1 0 0 0 650 866
19 127 1 1 1 1 10 660 1250
19 128 1 1 1 1 10 670 750
19 129 1 1 1 1 10 680 766
19 130 1 0 1 0 0 680 583
19 131 1 0 1 0 0 680 666
19 132 1 0 1 0 0 680 616
19 133 1 0 0 1 0 680 550
19 134 1 0 0 1 10 690 600
19 135 1 0 1 0 0 690 983
19 136 1 0 0 1 0 690 1050
19 137 1 0 1 0 0 690 766
19 138 1 1 0 0 0 690 616
19 139 1 1 0 0 0 690 567
19 140 1 1 0 0 10 700 583
19 141 1 0 0 1 10 710 566
19 142 1 0 0 1 10 720 533
19 143 1 1 0 0 10 730 616
19 144 1 0 1 0 0 730 1266
19 145 1 1 0 0 0 730 783
19 146 1 1 1 1 10 740 650
19 147 1 1 1 1 10 750 800
19 148 1 0 0 1 10 760 733
19 149 1 0 1 0 0 760 816
19 150 1 0 0 1 0 760 983
19 151 1 0 1 0 10 770 866
19 152 1 1 0 0 0 770 800
19 153 1 1 0 0 0 770 833
19 154 1 1 0 0 0 770 633
19 155 1 1 1 1 10 780 616
19 156 1 0 1 0 10 790 700
19 157 1 0 1 0 0 790 766
19 158 1 1 0 0 0 790 716
19 159 1 0 1 0 0 790 767
19 160 1 0 1 0 10 800 716
19 161 1 1 1 1 10 810 800
19 162 1 1 1 1 10 820 1083
19 163 1 1 1 1 0 820 783
19 164 1 1 1 1 10 830 783
19 165 1 0 0 1 0 830 766
19 166 1 1 0 0 10 840 883
19 167 1 1 0 0 0 840 700
19 168 1 1 1 1 10 850 583
19 169 1 1 0 0 10 860 850
19 170 1 1 0 0 0 860 766
19 171 1 1 1 1 10 870 966
19 172 1 0 0 1 0 870 1100
19 173 1 0 1 0 0 870 783
19 174 1 1 1 1 10 880 1016
19 175 1 1 0 0 0 880 750
19 176 1 0 0 1 0 880 1583
19 177 1 1 1 1 10 890 766
19 178 1 1 1 1 0 890 917
19 179 1 0 1 0 0 890 933
19 180 1 1 1 1 10 900 767
19 181 1 0 0 1 10 910 833
19 182 1 1 0 0 0 910 816
19 183 1 0 0 1 10 920 1100
19 184 1 1 0 0 0 920 1100
19 185 1 1 1 1 0 920 933
19 186 1 0 1 0 0 920 1100
19 187 1 0 1 0 0 920 816
19 188 1 0 0 1 0 920 917
19 189 1 1 1 1 10 930 833
19 190 1 0 0 1 0 930 850
19 191 1 0 1 0 0 930 833
19 192 1 0 1 0 10 940 800
19 193 1 1 0 0 10 950 666
19 194 1 0 1 0 10 960 933
19 195 1 0 0 1 10 970 766
19 196 1 0 0 1 0 970 617
19 197 1 0 0 1 10 980 616
19 198 1 0 1 0 0 980 566
19 199 1 0 1 0 10 990 600
19 200 1 0 0 1 10 1000 666
