SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
21 67 1 1 1 1 0 370 1033
21 68 1 1 0 0 10 380 916
21 69 1 1 1 1 10 390 683
21 70 1 0 1 0 0 390 1216
21 71 1 1 0 0 10 400 900
21 72 1 0 0 1 10 410 1566
21 73 1 1 1 1 10 420 1883
21 74 1 0 1 0 0 420 866
21 75 1 0 0 1 10 430 566
21 76 1 0 0 1 10 440 666
21 77 1 1 1 1 10 450 1916
21 78 1 1 1 1 10 460 1816
21 79 1 1 1 1 0 460 733
21 80 1 0 0 1 10 470 1316
21 81 1 1 0 0 0 470 916
21 82 1 0 0 1 10 480 983
21 83 1 0 0 1 10 490 983
21 84 1 1 0 0 0 490 1216
21 85 1 1 1 1 10 500 916
21 86 1 1 1 1 0 500 916
21 87 1 0 0 1 10 510 850
21 88 1 0 0 1 0 510 1450
21 89 1 1 1 1 10 520 1066
21 90 1 0 0 1 10 530 950
21 91 1 0 0 1 0 530 733
21 92 1 1 1 1 0 530 933
21 93 1 0 0 1 10 540 1033
21 94 1 0 0 1 10 550 666
21 95 1 1 0 0 0 550 666
21 96 1 1 1 1 0 550 1300
21 97 1 0 0 1 10 560 1283
21 98 1 0 0 1 0 560 583
21 99 1 1 1 1 10 570 1266
21 100 1 0 0 1 10 580 1183
21 101 0 0 1 0 10 590 700
21 102 0 0 1 0 0 590 783
21 103 0 0 1 0 0 590 900
21 104 0 0 0 1 0 590 1000
21 105 0 1 0 0 0 590 1133
21 106 0 1 1 1 10 600 950
21 107 0 0 1 0 10 610 750
21 108 0 0 1 0 0 610 633
21 109 0 0 1 0 0 610 1100
21 110 0 1 0 0 10 620 2266
21 111 0 1 0 0 0 620 1066
21 112 0 1 1 1 10 630 1433
21 113 0 1 1 1 0 630 2616
21 114 0 1 1 1 0 630 1200
21 115 0 1 0 0 0 630 1233
21 116 0 1 1 1 10 640 1100
21 117 0 0 1 0 10 650 1016
21 118 0 0 1 0 0 650 1316
21 119 0 0 0 1 0 650 2116
21 120 0 0 1 0 0 650 1350
21 121 0 1 0 0 0 650 1300
21 122 0 0 1 0 0 650 1300
21 123 0 1 1 1 10 660 1083
21 124 0 1 1 1 10 670 1116
21 125 0 0 0 1 0 670 983
21 126 0 0 1 0 0 670 1333
21 127 0 1 1 1 10 680 2066
21 128 0 0 1 0 0 680 1050
21 129 0 1 1 1 10 690 816
21 130 0 0 0 1 10 700 1416
21 131 0 1 1 1 0 700 850
21 132 0 0 0 1 10 710 1100
21 133 0 1 1 1 10 720 1033
21 134 0 1 0 0 0 720 1883
21 135 0 1 1 1 10 730 866
21 136 0 1 1 1 10 740 933
21 137 0 1 1 1 10 750 1100
21 138 0 0 1 0 0 750 2900
21 139 0 1 1 1 10 760 1016
21 140 0 0 0 1 10 770 783
21 141 0 1 1 1 0 770 833
21 142 0 1 1 1 10 780 1150
21 143 0 1 1 1 10 790 1266
21 144 0 1 1 1 10 800 1016
21 145 0 0 0 1 0 800 733
21 146 0 1 1 1 0 800 933
21 147 0 1 1 1 10 810 1883
21 148 0 1 1 1 10 820 1116
21 149 0 0 0 1 10 830 833
21 150 0 1 1 1 10 840 1216
21 151 0 0 0 1 10 850 1000
21 152 0 1 1 1 10 860 1183
21 153 0 1 1 1 10 870 1300
21 154 0 0 0 1 0 870 1100
21 155 0 1 1 1 0 870 1516
21 156 0 0 0 1 0 870 833
21 157 0 1 1 1 10 880 1400
21 158 0 0 1 0 0 880 933
21 159 0 0 0 1 10 890 783
21 160 0 0 0 1 0 890 733
21 161 0 0 0 1 10 900 950
21 162 0 1 1 1 10 910 833
21 163 0 0 0 1 10 920 1116
21 164 0 0 0 1 10 930 1100
21 165 0 1 1 1 10 940 933
21 166 0 1 1 1 0 940 1166
21 167 0 0 0 1 10 950 883
21 168 0 1 1 1 10 960 2883
21 169 0 1 1 1 10 970 800
21 170 0 0 0 1 10 980 900
21 171 0 1 1 1 10 990 800
21 172 0 0 0 1 10 1000 1250
21 173 0 1 1 1 10 1010 1050
21 174 0 0 0 1 0 1010 916
21 175 0 1 1 1 10 1020 1400
21 176 0 1 1 1 10 1030 933
21 177 0 1 1 1 10 1040 866
21 178 0 0 0 1 10 1050 900
21 179 0 0 0 1 10 1060 1900
21 180 0 0 0 1 10 1070 816
21 181 0 0 0 1 0 1070 666
21 182 0 0 0 1 10 1080 766
21 183 0 1 1 1 0 1080 1400
21 184 0 0 0 1 0 1080 733
21 185 0 0 1 0 0 1080 1033
21 186 0 1 1 1 10 1090 1050
21 187 0 1 1 1 10 1100 983
21 188 0 0 0 1 10 1110 883
21 189 0 0 0 1 10 1120 816
21 190 0 1 1 1 10 1130 933
21 191 0 0 0 1 10 1140 800
21 192 0 0 0 1 10 1150 883
21 193 0 0 0 1 10 1160 800
21 194 0 1 1 1 10 1170 1083
21 195 0 1 1 1 0 1170 2316
21 196 0 0 0 1 10 1180 1266
21 197 0 0 0 1 0 1180 1183
21 198 0 1 1 1 0 1180 1083
21 199 0 0 1 0 0 1180 950
21 200 0 0 0 1 0 1180 700
