SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
9 111 1 1 1 1 0 590 733
9 112 1 1 0 0 0 590 683
9 113 1 1 1 1 0 590 1016
9 114 1 0 1 0 0 590 1050
9 115 1 1 0 0 0 590 583
9 116 1 0 1 0 0 590 916
9 117 1 0 1 0 10 600 1533
9 118 1 1 0 0 0 600 516
9 119 1 0 1 0 0 600 950
9 120 1 1 0 0 0 600 1116
9 121 1 1 1 1 10 610 833
9 122 1 1 1 1 10 620 716
9 123 1 0 0 1 0 620 683
9 124 1 0 1 0 0 620 1050
9 125 1 0 0 1 0 620 666
9 126 1 0 0 1 10 630 716
9 127 1 1 1 1 10 640 616
9 128 1 1 1 1 10 650 733
9 129 1 0 0 1 10 660 566
9 130 1 1 0 0 0 660 2166
9 131 1 1 1 1 10 670 833
9 132 1 1 1 1 10 680 666
9 133 1 0 0 1 0 680 850
9 134 1 1 0 0 10 690 583
9 135 1 0 1 0 0 690 833
9 136 1 0 0 1 10 700 1066
9 137 1 1 0 0 0 700 933
9 138 1 1 1 1 0 700 900
9 139 1 0 1 0 0 700 1483
9 140 1 1 1 1 10 710 783
9 141 1 0 0 1 10 720 717
9 142 1 0 0 1 10 730 533
9 143 1 1 1 1 0 730 583
9 144 1 0 1 0 10 740 1083
9 145 1 1 0 0 0 740 666
9 146 1 0 0 1 10 750 2050
9 147 1 0 0 1 10 760 1683
9 148 1 0 0 1 0 760 583
9 149 1 1 1 1 10 770 533
9 150 1 0 0 1 0 770 883
9 151 1 1 0 0 0 770 2283
9 152 1 0 0 1 10 780 600
9 153 1 1 1 1 10 790 666
9 154 1 0 0 1 0 790 750
9 155 1 1 0 0 0 790 583
9 156 1 0 0 1 10 800 683
9 157 1 1 1 1 10 810 500
9 158 1 0 0 1 10 820 550
9 159 1 1 1 1 0 820 766
9 160 1 1 0 0 10 830 683
9 161 1 0 1 0 0 830 533
9 162 1 1 1 1 10 840 850
9 163 1 1 1 1 10 850 1400
9 164 1 0 0 1 0 850 800
9 165 1 0 1 0 0 850 2050
9 166 1 0 0 1 0 850 566
9 167 1 0 1 0 0 850 850
9 168 1 1 0 0 0 850 1383
9 169 1 1 1 1 0 850 750
9 170 1 0 0 1 0 850 883
9 171 1 1 1 1 10 860 716
9 172 1 1 1 1 10 870 1216
9 173 1 1 1 1 10 880 766
9 174 1 0 0 1 10 890 666
9 175 1 0 0 1 10 900 533
9 176 1 1 0 0 0 900 766
9 177 1 0 0 1 10 910 750
9 178 1 1 1 1 10 920 716
9 179 1 1 1 1 0 920 583
9 180 1 1 0 0 10 930 517
9 181 1 0 1 0 10 940 1050
9 182 1 1 1 1 10 950 1433
9 183 1 0 0 1 10 960 700
9 184 1 1 1 1 10 970 550
9 185 1 0 0 1 10 980 533
9 186 1 0 0 1 10 990 516
9 187 1 1 1 1 10 1000 700
9 188 1 0 0 1 10 1010 433
9 189 1 0 1 0 0 1010 566
9 190 1 0 0 1 10 1020 1316
9 191 1 1 1 1 10 1030 683
9 192 1 1 0 0 0 1030 1566
9 193 1 1 1 1 0 1030 1400
9 194 1 1 0 0 0 1030 583
9 195 1 0 0 1 10 1040 783
9 196 1 0 0 1 10 1050 983
9 197 1 0 0 1 10 1060 883
9 198 1 0 0 1 10 1070 466
9 199 1 0 0 1 10 1080 433
9 200 1 1 1 1 10 1090 600
