SubNo TrialNo Mapping WhiteProp State Resp Ac Reward Balance
12 167 0 0.4879 0 0 1 0.025 6.950
12 168 0 0.5166 1 0 0 0.000 6.950
12 169 0 0.4879 0 1 0 0.000 6.950
12 170 0 0.4879 0 0 1 0.025 6.975
12 171 0 0.5166 1 1 1 0.025 7.000
12 172 0 0.4879 0 0 1 0.025 7.025
12 173 0 0.4879 0 0 1 0.025 7.050
12 174 0 0.5166 1 1 1 0.025 7.075
12 175 0 0.5166 1 1 1 0.025 7.100
12 176 0 0.5166 1 1 1 0.025 7.125
12 177 0 0.4879 0 1 0 0.000 7.125
12 178 0 0.4879 0 0 1 0.025 7.150
12 179 0 0.5166 1 1 1 0.025 7.175
12 180 0 0.5166 1 1 1 0.025 7.200
12 181 0 0.4879 0 1 0 0.000 7.200
12 182 0 0.4879 0 0 1 0.025 7.225
12 183 0 0.4879 0 1 0 0.000 7.225
12 184 0 0.4879 0 0 1 0.025 7.250
12 185 0 0.4879 0 0 1 0.025 7.275
12 186 0 0.4879 0 0 1 0.025 7.300
12 187 0 0.4879 0 0 1 0.025 7.325
12 188 0 0.5166 1 1 1 0.025 7.350
12 189 0 0.4879 0 0 1 0.025 7.375
12 190 0 0.4879 0 0 1 0.025 7.400
12 191 0 0.5166 1 0 0 0.000 7.400
12 192 0 0.4879 0 0 1 0.025 7.425
12 193 0 0.4879 0 0 1 0.025 7.450
12 194 0 0.4879 0 0 1 0.025 7.475
12 195 0 0.4879 0 1 0 0.000 7.475
12 196 0 0.4879 0 0 1 0.025 7.500
12 197 0 0.5166 1 1 1 0.025 7.525
12 198 0 0.5166 1 1 1 0.025 7.550
12 199 0 0.4879 0 1 0 0.000 7.550
12 200 0 0.4879 0 0 1 0.025 7.575
