SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
22 54 1 0.5221 1 1 1 10 470 850
22 55 1 0.5221 1 0 0 0 470 933
22 56 1 0.4876 0 0 1 10 480 1350
22 57 1 0.4876 0 0 1 10 490 1233
22 58 1 0.5221 1 0 0 0 490 933
22 59 1 0.4876 0 1 0 0 490 1016
22 60 1 0.4876 0 0 1 10 500 733
22 61 1 0.4876 0 1 0 0 500 1416
22 62 1 0.5221 1 0 0 0 500 1550
22 63 1 0.5221 1 1 1 10 510 3166
22 64 1 0.5221 1 1 1 10 520 966
22 65 1 0.4876 0 0 1 10 530 1466
22 66 1 0.4876 0 0 1 10 540 783
22 67 1 0.5221 1 1 1 10 550 1800
22 68 1 0.4876 0 0 1 10 560 833
22 69 1 0.4876 0 0 1 10 570 1316
22 70 1 0.5221 1 1 1 10 580 1266
22 71 1 0.5221 1 0 0 0 580 1866
22 72 1 0.4876 0 1 0 0 580 1300
22 73 1 0.4876 0 0 1 10 590 1200
22 74 1 0.5221 1 0 0 0 590 966
22 75 1 0.4876 0 0 1 10 600 1433
22 76 1 0.5221 1 1 1 10 610 766
22 77 1 0.5221 1 1 1 10 620 1616
22 78 1 0.4876 0 0 1 10 630 1050
22 79 1 0.4876 0 0 1 10 640 816
22 80 1 0.5221 1 1 1 10 650 1150
22 81 1 0.4876 0 0 1 10 660 1000
22 82 1 0.4876 0 1 0 0 660 1383
22 83 1 0.5221 1 1 1 10 670 616
22 84 1 0.4876 0 1 0 0 670 1650
22 85 1 0.4876 0 0 1 10 680 1283
22 86 1 0.5221 1 1 1 10 690 1166
22 87 1 0.4876 0 0 1 10 700 866
22 88 1 0.4876 0 0 1 10 710 1650
22 89 1 0.5221 1 1 1 10 720 1200
22 90 1 0.4876 0 0 1 10 730 1833
22 91 1 0.5221 1 1 1 10 740 866
22 92 1 0.4876 0 0 1 10 750 1950
22 93 1 0.4876 0 0 1 10 760 1333
22 94 1 0.5221 1 1 1 10 770 2050
22 95 1 0.4876 0 1 0 0 770 1616
22 96 1 0.4876 0 0 1 10 780 1183
22 97 1 0.4876 0 1 0 0 780 883
22 98 1 0.4876 0 0 1 10 790 1300
22 99 1 0.5221 1 1 1 10 800 1833
22 100 1 0.5221 1 0 0 0 800 1050
22 101 0 0.4876 0 1 0 0 800 1050
22 102 0 0.4876 0 1 0 0 800 933
22 103 0 0.5221 1 0 0 0 800 1316
22 104 0 0.5221 1 0 0 0 800 2816
22 105 0 0.4876 0 0 1 10 810 1466
22 106 0 0.5221 1 0 0 0 810 1866
22 107 0 0.5221 1 0 0 0 810 2200
22 108 0 0.5221 1 1 1 10 820 1100
22 109 0 0.5221 1 1 1 10 830 666
22 110 0 0.5221 1 0 0 0 830 1566
22 111 0 0.4876 0 1 0 0 830 1333
22 112 0 0.4876 0 1 0 0 830 950
22 113 0 0.4876 0 0 1 10 840 950
22 114 0 0.5221 1 1 1 10 850 2750
22 115 0 0.4876 0 1 0 0 850 2616
22 116 0 0.4876 0 0 1 10 860 1050
22 117 0 0.4876 0 0 1 10 870 1133
22 118 0 0.4876 0 0 1 10 880 2316
22 119 0 0.4876 0 0 1 10 890 1083
22 120 0 0.5221 1 1 1 10 900 1300
22 121 0 0.5221 1 0 0 0 900 1483
22 122 0 0.5221 1 1 1 10 910 1250
22 123 0 0.4876 0 0 1 10 920 1650
22 124 0 0.4876 0 0 1 10 930 1150
22 125 0 0.5221 1 0 0 0 930 1533
22 126 0 0.4876 0 0 1 10 940 983
22 127 0 0.5221 1 1 1 10 950 1200
22 128 0 0.5221 1 1 1 10 960 1950
22 129 0 0.4876 0 0 1 10 970 1350
22 130 0 0.5221 1 0 0 0 970 1216
22 131 0 0.5221 1 1 1 10 980 1833
22 132 0 0.5221 1 1 1 10 990 2016
22 133 0 0.4876 0 0 1 10 1000 1666
22 134 0 0.4876 0 0 1 10 1010 816
22 135 0 0.4876 0 0 1 10 1020 1183
22 136 0 0.4876 0 0 1 10 1030 1233
22 137 0 0.5221 1 0 0 0 1030 1466
22 138 0 0.4876 0 0 1 10 1040 1816
22 139 0 0.4876 0 0 1 10 1050 1050
22 140 0 0.5221 1 0 0 0 1050 800
22 141 0 0.5221 1 1 1 10 1060 850
22 142 0 0.5221 1 1 1 10 1070 966
22 143 0 0.4876 0 1 0 0 1070 900
22 144 0 0.4876 0 0 1 10 1080 900
22 145 0 0.5221 1 0 0 0 1080 1383
22 146 0 0.4876 0 0 1 10 1090 816
22 147 0 0.5221 1 1 1 10 1100 1733
22 148 0 0.5221 1 1 1 10 1110 1516
22 149 0 0.5221 1 1 1 10 1120 800
22 150 0 0.5221 1 1 1 10 1130 833
22 151 0 0.5221 1 1 1 10 1140 783
22 152 0 0.4876 0 0 1 10 1150 1733
22 153 0 0.5221 1 1 1 10 1160 1283
22 154 0 0.4876 0 0 1 10 1170 816
22 155 0 0.4876 0 0 1 10 1180 766
22 156 0 0.5221 1 1 1 10 1190 866
22 157 0 0.5221 1 0 0 0 1190 3633
22 158 0 0.5221 1 0 0 0 1190 1200
22 159 0 0.5221 1 1 1 10 1200 866
22 160 0 0.5221 1 1 1 10 1210 766
22 161 0 0.4876 0 1 0 0 1210 1250
22 162 0 0.4876 0 0 1 10 1220 1600
22 163 0 0.5221 1 0 0 0 1220 816
22 164 0 0.4876 0 1 0 0 1220 816
22 165 0 0.5221 1 0 0 0 1220 1216
22 166 0 0.4876 0 0 1 10 1230 1533
22 167 0 0.4876 0 0 1 10 1240 816
22 168 0 0.5221 1 1 1 10 1250 1000
22 169 0 0.4876 0 0 1 10 1260 866
22 170 0 0.4876 0 1 0 0 1260 933
22 171 0 0.4876 0 0 1 10 1270 933
22 172 0 0.5221 1 1 1 10 1280 916
22 173 0 0.4876 0 0 1 10 1290 966
22 174 0 0.5221 1 1 1 10 1300 750
22 175 0 0.4876 0 1 0 0 1300 1783
22 176 0 0.5221 1 1 1 10 1310 816
22 177 0 0.4876 0 0 1 10 1320 2616
22 178 0 0.4876 0 0 1 10 1330 1000
22 179 0 0.5221 1 0 0 0 1330 1833
22 180 0 0.5221 1 1 1 10 1340 1100
22 181 0 0.5221 1 1 1 10 1350 1050
22 182 0 0.5221 1 0 0 0 1350 1333
22 183 0 0.4876 0 1 0 0 1350 1416
22 184 0 0.4876 0 0 1 10 1360 900
22 185 0 0.4876 0 0 1 10 1370 833
22 186 0 0.4876 0 0 1 10 1380 2433
22 187 0 0.4876 0 0 1 10 1390 800
22 188 0 0.5221 1 1 1 10 1400 1033
22 189 0 0.5221 1 1 1 10 1410 1083
22 190 0 0.5221 1 1 1 10 1420 950
22 191 0 0.4876 0 0 1 10 1430 983
22 192 0 0.5221 1 1 1 10 1440 950
22 193 0 0.5221 1 1 1 10 1450 933
22 194 0 0.5221 1 1 1 10 1460 716
22 195 0 0.4876 0 0 1 10 1470 1566
22 196 0 0.4876 0 0 1 10 1480 850
22 197 0 0.4876 0 0 1 10 1490 733
22 198 0 0.5221 1 1 1 10 1500 700
22 199 0 0.4876 0 0 1 10 1510 883
22 200 0 0.4876 0 0 1 10 1520 850
