SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
33 185 0 0.5174 1 1 1 10 1220 883
33 186 0 0.5174 1 1 1 10 1230 1350
33 187 0 0.4929 0 1 0 0 1230 2416
33 188 0 0.5174 1 1 1 10 1240 1300
33 189 0 0.4929 0 1 0 0 1240 733
33 190 0 0.4929 0 0 1 10 1250 1716
33 191 0 0.5174 1 1 1 10 1260 650
33 192 0 0.5174 1 1 1 10 1270 1450
33 193 0 0.5174 1 1 1 10 1280 883
33 194 0 0.5174 1 1 1 10 1290 950
33 195 0 0.4929 0 1 0 0 1290 633
33 196 0 0.5174 1 1 1 10 1300 666
33 197 0 0.4929 0 0 1 10 1310 1133
33 198 0 0.5174 1 1 1 10 1320 900
33 199 0 0.5174 1 0 0 0 1320 966
33 200 0 0.5174 1 0 0 0 1320 916
