SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
24 176 0 0.5203 1 1 1 10 950 1066
24 177 0 0.5203 1 1 1 10 960 983
24 178 0 0.4817 0 1 0 0 960 1183
24 179 0 0.4817 0 1 0 0 960 2466
24 180 0 0.5203 1 0 0 0 960 1166
24 181 0 0.4817 0 1 0 0 960 1416
24 182 0 0.5203 1 0 0 0 960 2033
24 183 0 0.4817 0 0 1 10 970 2383
24 184 0 0.5203 1 0 0 0 970 1400
24 185 0 0.4817 0 0 1 10 980 4050
24 186 0 0.4817 0 1 0 0 980 833
24 187 0 0.4817 0 1 0 0 980 2150
24 188 0 0.5203 1 0 0 0 980 3283
24 189 0 0.4817 0 0 1 10 990 1216
24 190 0 0.5203 1 0 0 0 990 2050
24 191 0 0.4817 0 1 0 0 990 1650
24 192 0 0.5203 1 0 0 0 990 1850
24 193 0 0.5203 1 1 1 10 1000 933
24 194 0 0.4817 0 1 0 0 1000 1266
24 195 0 0.4817 0 1 0 0 1000 2316
24 196 0 0.5203 1 0 0 0 1000 3866
24 197 0 0.5203 1 0 0 0 1000 1633
24 198 0 0.5203 1 1 1 10 1010 1200
24 199 0 0.4817 0 1 0 0 1010 950
24 200 0 0.4817 0 0 1 10 1020 1033
