SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
27 183 0 0.5127 1 1 1 10 1110 1100
27 184 0 0.4860 0 1 0 0 1110 1400
27 185 0 0.5127 1 0 0 0 1110 5316
27 186 0 0.5127 1 1 1 10 1120 1050
27 187 0 0.4860 0 1 0 0 1120 616
27 188 0 0.4860 0 0 1 10 1130 1316
27 189 0 0.5127 1 1 1 10 1140 1383
27 190 0 0.4860 0 1 0 0 1140 4100
27 191 0 0.4860 0 0 1 10 1150 900
27 192 0 0.5127 1 1 1 10 1160 2033
27 193 0 0.4860 0 0 1 10 1170 1700
27 194 0 0.5127 1 0 0 0 1170 2450
27 195 0 0.5127 1 0 0 0 1170 916
27 196 0 0.4860 0 1 0 0 1170 1900
27 197 0 0.5127 1 1 1 10 1180 1916
27 198 0 0.4860 0 0 1 10 1190 2383
27 199 0 0.5127 1 0 0 0 1190 1133
27 200 0 0.4860 0 0 1 10 1200 3133
