SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
29 51 1 0.5113 1 1 1 10 300 1050
29 52 1 0.4949 0 1 0 0 300 716
29 53 1 0.4949 0 0 1 10 310 1016
29 54 1 0.4949 0 0 1 10 320 850
29 55 1 0.4949 0 0 1 10 330 800
29 56 1 0.4949 0 1 0 0 330 733
29 57 1 0.5113 1 1 1 10 340 1033
29 58 1 0.5113 1 1 1 10 350 866
29 59 1 0.4949 0 1 0 0 350 1333
29 60 1 0.5113 1 0 0 0 350 2050
29 61 1 0.5113 1 1 1 10 360 750
29 62 1 0.4949 0 0 1 10 370 1683
29 63 1 0.4949 0 0 1 10 380 1683
29 64 1 0.4949 0 0 1 10 390 983
29 65 1 0.5113 1 0 0 0 390 1516
29 66 1 0.4949 0 0 1 10 400 1500
29 67 1 0.5113 1 0 0 0 400 800
29 68 1 0.5113 1 0 0 0 400 1083
29 69 1 0.4949 0 0 1 10 410 650
29 70 1 0.5113 1 0 0 0 410 983
29 71 1 0.4949 0 0 1 10 420 2500
29 72 1 0.4949 0 1 0 0 420 3917
29 73 1 0.4949 0 0 1 10 430 583
29 74 1 0.4949 0 0 1 10 440 666
29 75 1 0.5113 1 1 1 10 450 2050
29 76 1 0.5113 1 1 1 10 460 933
29 77 1 0.5113 1 1 1 10 470 666
29 78 1 0.4949 0 1 0 0 470 600
29 79 1 0.4949 0 1 0 0 470 616
29 80 1 0.5113 1 0 0 0 470 700
29 81 1 0.5113 1 1 1 10 480 1450
29 82 1 0.4949 0 0 1 10 490 1583
29 83 1 0.5113 1 0 0 0 490 1250
29 84 1 0.4949 0 0 1 10 500 933
29 85 1 0.5113 1 1 1 10 510 1350
29 86 1 0.5113 1 0 0 0 510 3650
29 87 1 0.4949 0 0 1 10 520 866
29 88 1 0.4949 0 0 1 10 530 883
29 89 1 0.5113 1 1 1 10 540 800
29 90 1 0.5113 1 0 0 0 540 683
29 91 1 0.5113 1 1 1 10 550 1083
29 92 1 0.4949 0 0 1 10 560 683
29 93 1 0.5113 1 1 1 10 570 716
29 94 1 0.4949 0 1 0 0 570 600
29 95 1 0.4949 0 0 1 10 580 733
29 96 1 0.4949 0 0 1 10 590 1066
29 97 1 0.5113 1 1 1 10 600 683
29 98 1 0.4949 0 0 1 10 610 666
29 99 1 0.5113 1 0 0 0 610 1516
29 100 1 0.5113 1 1 1 10 620 716
29 101 0 0.4949 0 0 1 10 630 933
29 102 0 0.5113 1 0 0 0 630 866
29 103 0 0.4949 0 1 0 0 630 716
29 104 0 0.4949 0 0 1 10 640 2316
29 105 0 0.5113 1 0 0 0 640 616
29 106 0 0.5113 1 1 1 10 650 600
29 107 0 0.5113 1 1 1 10 660 650
29 108 0 0.4949 0 1 0 0 660 766
29 109 0 0.5113 1 0 0 0 660 2366
29 110 0 0.4949 0 1 0 0 660 966
29 111 0 0.4949 0 0 1 10 670 2316
29 112 0 0.4949 0 0 1 10 680 1683
29 113 0 0.5113 1 0 0 0 680 816
29 114 0 0.4949 0 0 1 10 690 2200
29 115 0 0.4949 0 0 1 10 700 783
29 116 0 0.5113 1 0 0 0 700 633
29 117 0 0.4949 0 0 1 10 710 1016
29 118 0 0.4949 0 0 1 10 720 550
29 119 0 0.5113 1 0 0 0 720 1033
29 120 0 0.4949 0 1 0 0 720 1750
29 121 0 0.4949 0 0 1 10 730 550
29 122 0 0.4949 0 1 0 0 730 533
29 123 0 0.4949 0 1 0 0 730 1016
29 124 0 0.4949 0 0 1 10 740 600
29 125 0 0.5113 1 0 0 0 740 666
29 126 0 0.5113 1 0 0 0 740 1800
29 127 0 0.4949 0 1 0 0 740 1633
29 128 0 0.5113 1 0 0 0 740 633
29 129 0 0.4949 0 1 0 0 740 866
29 130 0 0.5113 1 1 1 10 750 633
29 131 0 0.5113 1 0 0 0 750 1733
29 132 0 0.4949 0 1 0 0 750 1133
29 133 0 0.5113 1 0 0 0 750 566
29 134 0 0.5113 1 0 0 0 750 1466
29 135 0 0.4949 0 1 0 0 750 1016
29 136 0 0.4949 0 0 1 10 760 1917
29 137 0 0.5113 1 0 0 0 760 466
29 138 0 0.4949 0 1 0 0 760 700
29 139 0 0.4949 0 1 0 0 760 1300
29 140 0 0.4949 0 0 1 10 770 716
29 141 0 0.5113 1 0 0 0 770 700
29 142 0 0.5113 1 0 0 0 770 833
29 143 0 0.4949 0 1 0 0 770 850
29 144 0 0.4949 0 1 0 0 770 716
29 145 0 0.5113 1 1 1 10 780 2716
29 146 0 0.5113 1 1 1 10 790 600
29 147 0 0.5113 1 1 1 10 800 600
29 148 0 0.4949 0 1 0 0 800 650
29 149 0 0.5113 1 1 1 10 810 617
29 150 0 0.5113 1 1 1 10 820 600
29 151 0 0.4949 0 1 0 0 820 566
29 152 0 0.4949 0 0 1 10 830 1083
29 153 0 0.5113 1 1 1 10 840 833
29 154 0 0.4949 0 1 0 0 840 566
29 155 0 0.5113 1 0 0 0 840 833
29 156 0 0.5113 1 1 1 10 850 1150
29 157 0 0.4949 0 0 1 10 860 783
29 158 0 0.5113 1 1 1 10 870 683
29 159 0 0.5113 1 1 1 10 880 916
29 160 0 0.5113 1 0 0 0 880 1166
29 161 0 0.5113 1 1 1 10 890 1883
29 162 0 0.5113 1 1 1 10 900 667
29 163 0 0.5113 1 0 0 0 900 866
29 164 0 0.5113 1 1 1 10 910 1000
29 165 0 0.4949 0 1 0 0 910 583
29 166 0 0.4949 0 1 0 0 910 2816
29 167 0 0.5113 1 1 1 10 920 1316
29 168 0 0.4949 0 0 1 10 930 833
29 169 0 0.4949 0 0 1 10 940 600
29 170 0 0.4949 0 0 1 10 950 633
29 171 0 0.5113 1 0 0 0 950 966
29 172 0 0.5113 1 1 1 10 960 966
29 173 0 0.5113 1 0 0 0 960 1600
29 174 0 0.5113 1 1 1 10 970 1283
29 175 0 0.5113 1 0 0 0 970 700
29 176 0 0.4949 0 0 1 10 980 1250
29 177 0 0.5113 1 1 1 10 990 850
29 178 0 0.5113 1 1 1 10 1000 800
29 179 0 0.4949 0 0 1 10 1010 983
29 180 0 0.4949 0 1 0 0 1010 1333
29 181 0 0.4949 0 1 0 0 1010 1350
29 182 0 0.4949 0 1 0 0 1010 1866
29 183 0 0.4949 0 0 1 10 1020 2833
29 184 0 0.5113 1 1 1 10 1030 800
29 185 0 0.4949 0 0 1 10 1040 1583
29 186 0 0.5113 1 1 1 10 1050 1166
29 187 0 0.5113 1 0 0 0 1050 650
29 188 0 0.5113 1 1 1 10 1060 2733
29 189 0 0.4949 0 1 0 0 1060 833
29 190 0 0.5113 1 1 1 10 1070 766
29 191 0 0.4949 0 0 1 10 1080 900
29 192 0 0.4949 0 1 0 0 1080 700
29 193 0 0.5113 1 0 0 0 1080 616
29 194 0 0.5113 1 0 0 0 1080 1650
29 195 0 0.5113 1 0 0 0 1080 1350
29 196 0 0.4949 0 0 1 10 1090 1183
29 197 0 0.4949 0 0 1 10 1100 1500
29 198 0 0.5113 1 1 1 10 1110 783
29 199 0 0.4949 0 1 0 0 1110 1250
29 200 0 0.4949 0 0 1 10 1120 866
