SubNo TrialNo Mapping WhiteProp State Resp Ac Reward Balance
9 185 1 0.5625 1 1 1 0.025 6.425
9 186 1 0.5370 0 1 0 0.000 6.425
9 187 1 0.5370 0 1 0 0.000 6.425
9 188 1 0.5625 1 0 0 0.000 6.425
9 189 1 0.5370 0 0 1 0.025 6.450
9 190 1 0.5625 1 0 0 0.000 6.450
9 191 1 0.5370 0 1 0 0.000 6.450
9 192 1 0.5625 1 1 1 0.025 6.475
9 193 1 0.5625 1 1 1 0.025 6.500
9 194 1 0.5625 1 1 1 0.025 6.525
9 195 1 0.5625 1 1 1 0.025 6.550
9 196 1 0.5370 0 1 0 0.000 6.550
9 197 1 0.5625 1 1 1 0.025 6.575
9 198 1 0.5625 1 0 0 0.000 6.575
9 199 1 0.5370 0 0 1 0.025 6.600
9 200 1 0.5370 0 0 1 0.025 6.625
