SubNo TrialNo Mapping WhiteProp State Resp Ac Reward Balance
1 40 0 0.5184 1 0 0 0.000 4.425
1 41 0 0.4929 0 1 0 0.000 4.425
1 42 0 0.4929 0 1 0 0.000 4.425
1 43 0 0.5184 1 0 0 0.000 4.425
1 44 0 0.5184 1 1 1 0.025 4.450
1 45 0 0.4929 0 0 1 0.025 4.475
1 46 0 0.5184 1 0 0 0.000 4.475
1 47 0 0.4929 0 1 0 0.000 4.475
1 48 0 0.4929 0 1 0 0.000 4.475
1 49 0 0.5184 1 0 0 0.000 4.475
1 50 0 0.5184 1 1 1 0.025 4.500
1 51 0 0.4929 0 1 0 0.000 4.500
1 52 0 0.5184 1 0 0 0.000 4.500
1 53 0 0.5184 1 1 1 0.025 4.525
1 54 0 0.5184 1 1 1 0.025 4.550
1 55 0 0.5184 1 0 0 0.000 4.550
1 56 0 0.4929 0 1 0 0.000 4.550
1 57 0 0.4929 0 1 0 0.000 4.550
1 58 0 0.5184 1 0 0 0.000 4.550
1 59 0 0.4929 0 1 0 0.000 4.550
1 60 0 0.5184 1 0 0 0.000 4.550
1 61 0 0.5184 1 0 0 0.000 4.550
1 62 0 0.5184 1 1 1 0.025 4.575
1 63 0 0.5184 1 0 0 0.000 4.575
1 64 0 0.4929 0 1 0 0.000 4.575
1 65 0 0.5184 1 0 0 0.000 4.575
1 66 0 0.4929 0 0 1 0.025 4.600
1 67 0 0.5184 1 0 0 0.000 4.600
1 68 0 0.5184 1 0 0 0.000 4.600
1 69 0 0.4929 0 1 0 0.000 4.600
1 70 0 0.4929 0 1 0 0.000 4.600
1 71 0 0.4929 0 0 1 0.025 4.625
1 72 0 0.4929 0 0 1 0.025 4.650
1 73 0 0.5184 1 0 0 0.000 4.650
1 74 0 0.5184 1 0 0 0.000 4.650
1 75 0 0.5184 1 0 0 0.000 4.650
1 76 0 0.5184 1 0 0 0.000 4.650
1 77 0 0.5184 1 0 0 0.000 4.650
1 78 0 0.4929 0 0 1 0.025 4.675
1 79 0 0.4929 0 0 1 0.025 4.700
1 80 0 0.5184 1 0 0 0.000 4.700
1 81 0 0.5184 1 0 0 0.000 4.700
1 82 0 0.5184 1 1 1 0.025 4.725
1 83 0 0.4929 0 1 0 0.000 4.725
1 84 0 0.5184 1 0 0 0.000 4.725
1 85 0 0.5184 1 0 0 0.000 4.725
1 86 0 0.4929 0 1 0 0.000 4.725
1 87 0 0.5184 1 0 0 0.000 4.725
1 88 0 0.4929 0 0 1 0.025 4.750
1 89 0 0.5184 1 0 0 0.000 4.750
1 90 0 0.4929 0 1 0 0.000 4.750
1 91 0 0.5184 1 0 0 0.000 4.750
1 92 0 0.4929 0 1 0 0.000 4.750
1 93 0 0.4929 0 0 1 0.025 4.775
1 94 0 0.5184 1 0 0 0.000 4.775
1 95 0 0.5184 1 0 0 0.000 4.775
1 96 0 0.5184 1 0 0 0.000 4.775
1 97 0 0.4929 0 1 0 0.000 4.775
1 98 0 0.4929 0 0 1 0.025 4.800
1 99 0 0.4929 0 0 1 0.025 4.825
1 100 0 0.4929 0 1 0 0.000 4.825
1 101 1 0.5184 1 0 0 0.000 4.825
1 102 1 0.4929 0 1 0 0.000 4.825
1 103 1 0.5184 1 0 0 0.000 4.825
1 104 1 0.4929 0 0 1 0.025 4.850
1 105 1 0.5184 1 1 1 0.025 4.875
1 106 1 0.5184 1 0 0 0.000 4.875
1 107 1 0.4929 0 0 1 0.025 4.900
1 108 1 0.4929 0 1 0 0.000 4.900
1 109 1 0.4929 0 1 0 0.000 4.900
1 110 1 0.4929 0 0 1 0.025 4.925
1 111 1 0.4929 0 0 1 0.025 4.950
1 112 1 0.4929 0 1 0 0.000 4.950
1 113 1 0.5184 1 0 0 0.000 4.950
1 114 1 0.5184 1 0 0 0.000 4.950
1 115 1 0.4929 0 1 0 0.000 4.950
1 116 1 0.5184 1 1 1 0.025 4.975
1 117 1 0.4929 0 1 0 0.000 4.975
1 118 1 0.4929 0 1 0 0.000 4.975
1 119 1 0.4929 0 1 0 0.000 4.975
1 120 1 0.5184 1 0 0 0.000 4.975
1 121 1 0.4929 0 0 1 0.025 5.000
1 122 1 0.5184 1 0 0 0.000 5.000
1 123 1 0.5184 1 0 0 0.000 5.000
1 124 1 0.5184 1 0 0 0.000 5.000
1 125 1 0.4929 0 0 1 0.025 5.025
1 126 1 0.4929 0 1 0 0.000 5.025
1 127 1 0.4929 0 1 0 0.000 5.025
1 128 1 0.5184 1 0 0 0.000 5.025
1 129 1 0.5184 1 1 1 0.025 5.050
1 130 1 0.5184 1 1 1 0.025 5.075
1 131 1 0.4929 0 1 0 0.000 5.075
1 132 1 0.5184 1 1 1 0.025 5.100
1 133 1 0.5184 1 1 1 0.025 5.125
1 134 1 0.5184 1 1 1 0.025 5.150
1 135 1 0.4929 0 1 0 0.000 5.150
1 136 1 0.4929 0 1 0 0.000 5.150
1 137 1 0.5184 1 0 0 0.000 5.150
1 138 1 0.4929 0 1 0 0.000 5.150
1 139 1 0.4929 0 1 0 0.000 5.150
1 140 1 0.5184 1 1 1 0.025 5.175
1 141 1 0.4929 0 1 0 0.000 5.175
1 142 1 0.4929 0 1 0 0.000 5.175
1 143 1 0.5184 1 0 0 0.000 5.175
1 144 1 0.5184 1 1 1 0.025 5.200
1 145 1 0.5184 1 1 1 0.025 5.225
1 146 1 0.5184 1 1 1 0.025 5.250
1 147 1 0.4929 0 0 1 0.025 5.275
1 148 1 0.5184 1 1 1 0.025 5.300
1 149 1 0.5184 1 1 1 0.025 5.325
1 150 1 0.4929 0 0 1 0.025 5.350
1 151 1 0.4929 0 1 0 0.000 5.350
1 152 1 0.5184 1 0 0 0.000 5.350
1 153 1 0.4929 0 1 0 0.000 5.350
1 154 1 0.4929 0 1 0 0.000 5.350
1 155 1 0.5184 1 1 1 0.025 5.375
1 156 1 0.4929 0 1 0 0.000 5.375
1 157 1 0.4929 0 0 1 0.025 5.400
1 158 1 0.5184 1 1 1 0.025 5.425
1 159 1 0.4929 0 1 0 0.000 5.425
1 160 1 0.5184 1 1 1 0.025 5.450
1 161 1 0.5184 1 1 1 0.025 5.475
1 162 1 0.5184 1 1 1 0.025 5.500
1 163 1 0.5184 1 1 1 0.025 5.525
1 164 1 0.5184 1 1 1 0.025 5.550
1 165 1 0.5184 1 1 1 0.025 5.575
1 166 1 0.5184 1 1 1 0.025 5.600
1 167 1 0.5184 1 1 1 0.025 5.625
1 168 1 0.5184 1 0 0 0.000 5.625
1 169 1 0.4929 0 1 0 0.000 5.625
1 170 1 0.5184 1 0 0 0.000 5.625
1 171 1 0.4929 0 0 1 0.025 5.650
1 172 1 0.5184 1 1 1 0.025 5.675
1 173 1 0.4929 0 0 1 0.025 5.700
1 174 1 0.5184 1 1 1 0.025 5.725
1 175 1 0.4929 0 1 0 0.000 5.725
1 176 1 0.4929 0 0 1 0.025 5.750
1 177 1 0.4929 0 1 0 0.000 5.750
1 178 1 0.4929 0 0 1 0.025 5.775
1 179 1 0.5184 1 1 1 0.025 5.800
1 180 1 0.4929 0 0 1 0.025 5.825
1 181 1 0.4929 0 0 1 0.025 5.850
1 182 1 0.5184 1 1 1 0.025 5.875
1 183 1 0.4929 0 0 1 0.025 5.900
1 184 1 0.5184 1 0 0 0.000 5.900
1 185 1 0.4929 0 0 1 0.025 5.925
1 186 1 0.4929 0 0 1 0.025 5.950
1 187 1 0.5184 1 0 0 0.000 5.950
1 188 1 0.4929 0 0 1 0.025 5.975
1 189 1 0.5184 1 1 1 0.025 6.000
1 190 1 0.4929 0 0 1 0.025 6.025
1 191 1 0.5184 1 1 1 0.025 6.050
1 192 1 0.4929 0 0 1 0.025 6.075
1 193 1 0.5184 1 0 0 0.000 6.075
1 194 1 0.5184 1 1 1 0.025 6.100
1 195 1 0.4929 0 1 0 0.000 6.100
1 196 1 0.4929 0 1 0 0.000 6.100
1 197 1 0.5184 1 0 0 0.000 6.100
1 198 1 0.5184 1 1 1 0.025 6.125
1 199 1 0.4929 0 0 1 0.025 6.150
1 200 1 0.4929 0 0 1 0.025 6.175
