SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
25 126 1 0 1 0 10 680 633
25 127 1 0 1 0 10 690 933
25 128 1 0 0 1 10 700 616
25 129 1 0 0 1 0 700 783
25 130 1 1 0 0 0 700 883
25 131 1 0 1 0 0 700 683
25 132 1 0 0 1 0 700 633
25 133 1 1 0 0 0 700 666
25 134 1 0 0 1 10 710 716
25 135 1 0 0 1 10 720 1133
25 136 1 1 0 0 0 720 733
25 137 1 1 1 1 10 730 716
25 138 1 1 1 1 0 730 900
25 139 1 0 0 1 10 740 816
25 140 1 1 0 0 10 750 650
25 141 1 1 0 0 0 750 800
25 142 1 0 1 0 0 750 666
25 143 1 0 1 0 0 750 733
25 144 1 0 1 0 10 760 633
25 145 1 0 1 0 0 760 650
25 146 1 1 0 0 0 760 650
25 147 1 0 0 1 10 770 883
25 148 1 0 0 1 10 780 966
25 149 1 0 1 0 0 780 1483
25 150 1 0 0 1 10 790 833
25 151 1 1 0 0 10 800 1833
25 152 1 1 1 1 0 800 1050
25 153 1 1 1 1 10 810 1400
25 154 1 1 0 0 0 810 716
25 155 1 0 0 1 10 820 700
25 156 1 1 0 0 0 820 1200
25 157 1 0 1 0 0 820 1566
25 158 1 0 0 1 0 820 700
25 159 1 1 0 0 0 820 683
25 160 1 0 1 0 0 820 1033
25 161 1 0 1 0 0 820 933
25 162 1 1 0 0 0 820 816
25 163 1 1 1 1 10 830 716
25 164 1 1 1 1 10 840 650
25 165 1 0 0 1 10 850 666
25 166 1 1 0 0 10 860 866
25 167 1 0 0 1 10 870 733
25 168 1 1 1 1 0 870 750
25 169 1 0 1 0 0 870 716
25 170 1 1 1 1 10 880 600
25 171 1 1 1 1 10 890 683
25 172 1 1 0 0 0 890 683
25 173 1 0 0 1 0 890 1000
25 174 1 0 1 0 0 890 1133
25 175 1 0 0 1 10 900 933
25 176 1 0 0 1 10 910 783
25 177 1 1 0 0 0 910 683
25 178 1 0 1 0 0 910 566
25 179 1 1 0 0 0 910 916
25 180 1 1 0 0 0 910 700
25 181 1 1 0 0 0 910 800
25 182 1 1 0 0 0 910 683
25 183 1 0 1 0 0 910 716
25 184 1 1 1 1 0 910 800
25 185 1 1 1 1 0 910 633
25 186 1 0 1 0 0 910 583
25 187 1 0 1 0 10 920 850
25 188 1 0 1 0 0 920 566
25 189 1 0 1 0 0 920 616
25 190 1 0 1 0 10 930 616
25 191 1 0 1 0 10 940 1116
25 192 1 1 1 1 0 940 683
25 193 1 1 1 1 0 940 650
25 194 1 0 1 0 0 940 750
25 195 1 1 1 1 10 950 633
25 196 1 1 1 1 0 950 750
25 197 1 1 1 1 10 960 616
25 198 1 1 1 1 10 970 616
25 199 1 0 0 1 0 970 850
25 200 1 1 1 1 0 970 816
