SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
15 112 0 1 0 0 0 690 2766
15 113 0 1 1 1 10 700 1433
15 114 0 0 0 1 10 710 2233
15 115 0 1 1 1 10 720 1600
15 116 0 1 1 1 10 730 1350
15 117 0 1 1 1 10 740 1700
15 118 0 0 0 1 10 750 1716
15 119 0 0 0 1 0 750 2033
15 120 0 0 0 1 10 760 1000
15 121 0 1 1 1 10 770 1583
15 122 0 1 1 1 10 780 2016
15 123 0 1 1 1 10 790 3400
15 124 0 1 1 1 0 790 1683
15 125 0 1 1 1 10 800 1366
15 126 0 1 1 1 0 800 1200
15 127 0 1 0 0 0 800 1966
15 128 0 0 0 1 0 800 1283
15 129 0 0 1 0 0 800 966
15 130 0 1 0 0 0 800 2516
15 131 0 0 0 1 0 800 1683
15 132 0 0 0 1 10 810 1216
15 133 0 0 0 1 10 820 1417
15 134 0 0 0 1 10 830 1083
15 135 0 1 1 1 0 830 1416
15 136 0 1 0 0 10 840 1200
15 137 0 1 0 0 0 840 966
15 138 0 1 1 1 10 850 1133
15 139 0 0 0 1 10 860 1533
15 140 0 0 0 1 10 870 883
15 141 0 0 0 1 0 870 916
15 142 0 1 0 0 0 870 1333
15 143 0 0 0 1 0 870 1916
15 144 0 0 0 1 0 870 866
15 145 0 0 1 0 0 870 733
15 146 0 0 1 0 0 870 1150
15 147 0 0 0 1 0 870 1516
15 148 0 1 1 1 0 870 1000
15 149 0 0 0 1 10 880 1650
15 150 0 1 0 0 0 880 1066
15 151 0 1 1 1 10 890 816
15 152 0 0 0 1 0 890 2583
15 153 0 1 1 1 0 890 833
15 154 0 0 1 0 0 890 1866
15 155 0 1 1 1 0 890 1400
15 156 0 1 1 1 10 900 2833
15 157 0 0 0 1 10 910 2366
15 158 0 1 1 1 10 920 2600
15 159 0 0 0 1 10 930 1000
15 160 0 0 0 1 10 940 1400
15 161 0 0 0 1 10 950 1250
15 162 0 1 1 1 10 960 1150
15 163 0 0 0 1 10 970 1600
15 164 0 1 1 1 10 980 1166
15 165 0 1 1 1 10 990 3816
15 166 0 1 1 1 10 1000 1683
15 167 0 1 1 1 0 1000 2450
15 168 0 0 1 0 0 1000 1916
15 169 0 0 0 1 10 1010 1633
15 170 0 0 0 1 0 1010 983
15 171 0 0 0 1 10 1020 833
15 172 0 1 1 1 10 1030 1766
15 173 0 0 0 1 10 1040 2483
15 174 0 1 0 0 0 1040 1650
15 175 0 1 1 1 10 1050 1783
15 176 0 1 1 1 10 1060 1400
15 177 0 1 1 1 10 1070 1700
15 178 0 0 1 0 10 1080 2350
15 179 0 0 0 1 10 1090 2033
15 180 0 1 1 1 10 1100 1283
15 181 0 1 1 1 10 1110 3250
15 182 0 1 1 1 10 1120 1933
15 183 0 0 1 0 0 1120 1216
15 184 0 0 0 1 10 1130 2116
15 185 0 0 0 1 10 1140 816
15 186 0 0 0 1 10 1150 966
15 187 0 0 0 1 0 1150 1800
15 188 0 0 0 1 10 1160 616
15 189 0 0 0 1 10 1170 1016
15 190 0 1 1 1 10 1180 983
15 191 0 0 0 1 10 1190 2316
15 192 0 1 1 1 10 1200 2016
15 193 0 0 0 1 10 1210 2650
15 194 0 1 1 1 0 1210 4433
15 195 0 1 1 1 10 1220 2150
15 196 0 1 1 1 10 1230 4450
15 197 0 1 1 1 10 1240 4416
15 198 0 0 0 1 10 1250 1316
15 199 0 0 0 1 10 1260 1866
15 200 0 1 1 1 10 1270 1800
