SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
24 179 0 0 1 0 10 1140 716
24 180 0 0 1 0 0 1140 733
24 181 0 1 1 1 10 1150 750
24 182 0 1 1 1 0 1150 933
24 183 0 0 0 1 0 1150 766
24 184 0 1 0 0 10 1160 1733
24 185 0 0 0 1 10 1170 866
24 186 0 0 0 1 0 1170 1083
24 187 0 0 1 0 0 1170 750
24 188 0 1 1 1 0 1170 950
24 189 0 0 1 0 0 1170 2833
24 190 0 1 1 1 10 1180 883
24 191 0 0 0 1 10 1190 1216
24 192 0 0 0 1 0 1190 783
24 193 0 0 1 0 10 1200 1200
24 194 0 0 1 0 10 1210 666
24 195 0 1 1 1 10 1220 683
24 196 0 0 1 0 0 1220 866
24 197 0 1 1 1 10 1230 2133
24 198 0 0 0 1 10 1240 1233
24 199 0 0 0 1 10 1250 1083
24 200 0 1 1 1 0 1250 833
