SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
7 71 1 1 1 1 10 510 3900
7 72 1 0 0 1 10 520 1150
7 73 1 0 0 1 10 530 3716
7 74 1 0 0 1 10 540 2000
7 75 1 1 1 1 10 550 1150
7 76 1 1 1 1 0 550 2200
7 77 1 0 0 1 10 560 1033
7 78 1 0 0 1 10 570 1133
7 79 1 1 1 1 0 570 1233
7 80 1 1 1 1 10 580 2466
7 81 1 0 0 1 10 590 2633
7 82 1 1 1 1 10 600 5250
7 83 1 0 0 1 10 610 1183
7 84 1 1 1 1 0 610 1366
7 85 1 0 0 1 0 610 1033
7 86 1 0 0 1 10 620 2050
7 87 1 1 1 1 0 620 1033
7 88 1 1 1 1 10 630 1383
7 89 1 1 1 1 0 630 1166
7 90 1 0 0 1 10 640 2533
7 91 1 1 1 1 10 650 1333
7 92 1 1 1 1 10 660 966
7 93 1 0 0 1 0 660 2316
7 94 1 0 0 1 10 670 1116
7 95 1 0 0 1 10 680 1016
7 96 1 0 0 1 0 680 1066
7 97 1 1 1 1 10 690 3783
7 98 1 1 1 1 10 700 1083
7 99 1 0 0 1 10 710 866
7 100 1 1 1 1 10 720 2516
7 101 0 0 1 0 0 720 1966
7 102 0 0 1 0 10 730 3250
7 103 0 1 0 0 0 730 866
7 104 0 1 0 0 0 730 2800
7 105 0 1 0 0 0 730 950
7 106 0 0 1 0 10 740 1066
7 107 0 0 1 0 10 750 1616
7 108 0 0 1 0 0 750 883
7 109 0 1 0 0 0 750 3083
7 110 0 1 0 0 0 750 6733
7 111 0 0 1 0 0 750 1150
7 112 0 1 1 1 0 750 1616
7 113 0 0 1 0 10 760 2283
7 114 0 0 1 0 0 760 1450
7 115 0 0 1 0 0 760 11516
7 116 0 1 0 0 10 770 1450
7 117 0 1 0 0 10 780 1066
7 118 0 0 1 0 0 780 1450
7 119 0 0 1 0 0 780 1083
7 120 0 0 1 0 0 780 1650
7 121 0 1 0 0 0 780 1700
7 122 0 1 1 1 10 790 1600
7 123 0 1 1 1 10 800 1016
7 124 0 1 1 1 10 810 816
7 125 0 0 0 1 0 810 1816
7 126 0 1 1 1 10 820 633
7 127 0 0 0 1 0 820 1550
7 128 0 1 1 1 10 830 2300
7 129 0 1 1 1 10 840 2266
7 130 0 0 0 1 10 850 1066
7 131 0 0 0 1 0 850 3233
7 132 0 0 0 1 0 850 1933
7 133 0 1 1 1 10 860 4133
7 134 0 0 0 1 10 870 1016
7 135 0 1 1 1 10 880 1683
7 136 0 1 1 1 10 890 883
7 137 0 1 1 1 10 900 966
7 138 0 1 1 1 10 910 1416
7 139 0 0 0 1 0 910 1233
7 140 0 0 0 1 10 920 2516
7 141 0 0 0 1 0 920 3283
7 142 0 0 0 1 10 930 1116
7 143 0 0 0 1 10 940 1000
7 144 0 0 0 1 10 950 1133
7 145 0 1 1 1 10 960 816
7 146 0 1 1 1 10 970 4483
7 147 0 0 0 1 0 970 2350
7 148 0 0 0 1 10 980 1366
7 149 0 1 1 1 10 990 1150
7 150 0 0 0 1 10 1000 1116
7 151 0 1 1 1 10 1010 950
7 152 0 1 1 1 10 1020 6250
7 153 0 0 0 1 10 1030 816
7 154 0 0 0 1 10 1040 3883
7 155 0 1 1 1 10 1050 1150
7 156 0 0 0 1 10 1060 2550
7 157 0 1 1 1 10 1070 6350
7 158 0 0 0 1 10 1080 850
7 159 0 1 1 1 10 1090 1150
7 160 0 1 0 0 10 1100 1000
7 161 0 1 0 0 0 1100 1666
7 162 0 1 1 1 10 1110 1400
7 163 0 1 1 1 10 1120 1100
7 164 0 0 0 1 10 1130 1133
7 165 0 0 0 1 0 1130 1866
7 166 0 0 0 1 10 1140 1000
7 167 0 1 1 1 0 1140 1516
7 168 0 0 0 1 10 1150 1250
7 169 0 0 0 1 10 1160 1716
7 170 0 1 1 1 0 1160 866
7 171 0 1 1 1 10 1170 1116
7 172 0 1 1 1 0 1170 850
7 173 0 0 0 1 10 1180 1016
7 174 0 1 1 1 10 1190 833
7 175 0 1 1 1 10 1200 1050
7 176 0 0 0 1 10 1210 850
7 177 0 0 0 1 10 1220 1116
7 178 0 0 0 1 10 1230 650
7 179 0 1 1 1 10 1240 833
7 180 0 0 0 1 0 1240 1650
7 181 0 1 1 1 10 1250 1066
7 182 0 0 0 1 10 1260 1066
7 183 0 1 1 1 10 1270 1616
7 184 0 1 1 1 10 1280 1616
7 185 0 0 0 1 10 1290 1066
7 186 0 0 0 1 10 1300 866
7 187 0 1 1 1 10 1310 1733
7 188 0 1 1 1 10 1320 2200
7 189 0 1 1 1 0 1320 1250
7 190 0 0 0 1 10 1330 1933
7 191 0 0 0 1 0 1330 1133
7 192 0 1 1 1 10 1340 1333
7 193 0 1 1 1 10 1350 950
7 194 0 1 1 1 0 1350 1550
7 195 0 0 0 1 10 1360 2383
7 196 0 1 1 1 10 1370 633
7 197 0 0 0 1 10 1380 1333
7 198 0 1 1 1 10 1390 883
7 199 0 0 0 1 10 1400 983
7 200 0 0 0 1 10 1410 916
